Data;Godzina;Minuty;Wolumen
2014-01-01;15;45;15345.40
2014-01-01;16;0;15733.40
2014-01-01;16;15;16541.50
2014-01-01;16;30;16750.80
2014-01-01;16;45;16905.00
2014-01-01;17;0;16971.50
2014-01-01;17;15;17080.20
2014-01-01;17;30;17078.00
2014-01-01;17;45;16995.10
2014-01-01;18;0;17032.90
2014-01-01;18;15;17060.40
2014-01-01;18;30;17125.70
2014-01-01;18;45;17239.50
2014-01-01;19;0;17257.50
2014-01-01;19;15;17305.50
2014-01-01;19;30;17298.80
2014-01-01;19;45;17251.90
2014-01-01;20;0;17163.00
2014-01-01;20;15;17130.80
2014-01-01;20;30;16911.00
2014-01-01;20;45;16717.70
2014-01-01;21;0;16610.60
2014-01-01;21;15;16393.80
2014-01-01;21;30;16104.70
2014-01-01;21;45;15934.30
2014-01-01;22;0;15754.80
2014-01-01;22;15;15638.70
2014-01-01;22;30;15421.50
2014-01-01;22;45;15042.00
2014-01-01;23;0;14733.20
2014-01-01;23;15;14533.50
2014-01-01;23;30;14201.10
2014-01-01;23;45;13921.80
2014-01-01;24;0;13648.20
2014-01-02;0;15;13478.00
2014-01-02;0;30;13471.60
2014-01-02;0;45;13222.40
2014-01-02;1;0;13028.60
2014-01-02;1;15;13119.70
2014-01-02;1;30;13036.90
2014-01-02;1;45;12999.80
2014-01-02;2;0;12889.70
2014-01-02;2;15;12909.00
2014-01-02;2;30;12879.20
2014-01-02;2;45;12853.00
2014-01-02;3;0;12881.30
2014-01-02;3;15;12939.30
2014-01-02;3;30;12993.90
2014-01-02;3;45;13034.60
2014-01-02;4;0;13011.60
2014-01-02;4;15;13169.90
2014-01-02;4;30;13297.40
2014-01-02;4;45;13439.70
2014-01-02;5;0;13700.00
2014-01-02;5;15;13922.50
2014-01-02;5;30;14147.70
2014-01-02;5;45;14515.20
2014-01-02;6;0;15052.90
2014-01-02;6;15;15804.60
2014-01-02;6;30;16403.40
2014-01-02;6;45;16908.10
2014-01-02;7;0;17463.90
2014-01-02;7;15;18061.70
2014-01-02;7;30;18178.30
2014-01-02;7;45;18215.70
2014-01-02;8;0;18308.10
2014-01-02;8;15;18903.80
2014-01-02;8;30;19033.40
2014-01-02;8;45;19181.30
2014-01-02;9;0;19405.50
2014-01-02;9;15;19616.70
2014-01-02;9;30;19777.90
2014-01-02;9;45;19968.50
2014-01-02;10;0;19842.80
2014-01-02;10;15;19855.60
2014-01-02;10;30;20145.10
2014-01-02;10;45;20258.90
2014-01-02;11;0;20252.60
2014-01-02;11;15;20326.30
2014-01-02;11;30;20336.40
2014-01-02;11;45;20405.70
2014-01-02;12;0;20336.10
2014-01-02;12;15;20267.10
2014-01-02;12;30;20418.50
2014-01-02;12;45;20321.30
2014-01-02;13;0;20433.90
2014-01-02;13;15;20751.30
2014-01-02;13;30;20662.40
2014-01-02;13;45;20553.10
2014-01-02;14;0;20290.40
2014-01-02;14;15;20424.20
2014-01-02;14;30;20498.00
2014-01-02;14;45;20556.50
2014-01-02;15;0;20404.60
2014-01-02;15;15;20430.80
2014-01-02;15;30;20459.20
2014-01-02;15;45;20799.80
2014-01-02;16;0;21357.80
2014-01-02;16;15;21918.90
2014-01-02;16;30;22383.80
2014-01-02;16;45;22296.40
2014-01-02;17;0;22312.80
2014-01-02;17;15;22225.80
2014-01-02;17;30;22392.00
2014-01-02;17;45;22247.00
2014-01-02;18;0;22164.50
2014-01-02;18;15;22074.90
2014-01-02;18;30;22092.70
2014-01-02;18;45;22014.30
2014-01-02;19;0;21909.40
2014-01-02;19;15;21753.60
2014-01-02;19;30;21794.30
2014-01-02;19;45;21741.60
2014-01-02;20;0;21587.80
2014-01-02;20;15;21164.20
2014-01-02;20;30;21275.60
2014-01-02;20;45;21035.30
2014-01-02;21;0;20790.40
2014-01-02;21;15;20394.80
2014-01-02;21;30;20034.20
2014-01-02;21;45;19512.50
2014-01-02;22;0;18940.30
2014-01-02;22;15;18838.30
2014-01-02;22;30;18619.80
2014-01-02;22;45;18277.90
2014-01-02;23;0;17693.90
2014-01-02;23;15;17403.10
2014-01-02;23;30;17002.10
2014-01-02;23;45;16682.40
2014-01-02;24;0;16201.80
2014-01-03;0;15;16071.10
2014-01-03;0;30;15767.00
2014-01-03;0;45;15776.90
2014-01-03;1;0;15628.00
2014-01-03;1;15;15931.80
2014-01-03;1;30;15647.80
2014-01-03;1;45;15860.70
2014-01-03;2;0;15632.40
2014-01-03;2;15;15675.40
2014-01-03;2;30;15525.50
2014-01-03;2;45;15522.30
2014-01-03;3;0;15507.50
2014-01-03;3;15;15438.10
2014-01-03;3;30;15565.10
2014-01-03;3;45;15552.00
2014-01-03;4;0;15566.60
2014-01-03;4;15;15753.30
2014-01-03;4;30;15641.80
2014-01-03;4;45;15587.70
2014-01-03;5;0;15432.60
2014-01-03;5;15;15687.40
2014-01-03;5;30;15771.20
2014-01-03;5;45;15834.40
2014-01-03;6;0;16392.50
2014-01-03;6;15;17023.80
2014-01-03;6;30;17757.80
2014-01-03;6;45;18187.70
2014-01-03;7;0;18772.90
2014-01-03;7;15;18980.30
2014-01-03;7;30;19154.90
2014-01-03;7;45;19076.30
2014-01-03;8;0;19220.30
2014-01-03;8;15;19599.20
2014-01-03;8;30;19670.50
2014-01-03;8;45;19825.50
2014-01-03;9;0;20089.10
2014-01-03;9;15;20181.00
2014-01-03;9;30;20331.10
2014-01-03;9;45;20332.90
2014-01-03;10;0;20340.30
2014-01-03;10;15;20291.40
2014-01-03;10;30;20640.20
2014-01-03;10;45;20817.50
2014-01-03;11;0;20770.00
2014-01-03;11;15;20926.70
2014-01-03;11;30;20809.30
2014-01-03;11;45;20791.90
2014-01-03;12;0;20637.20
2014-01-03;12;15;20793.60
2014-01-03;12;30;20738.80
2014-01-03;12;45;20776.20
2014-01-03;13;0;20863.20
2014-01-03;13;15;21147.70
2014-01-03;13;30;21029.10
2014-01-03;13;45;20804.10
2014-01-03;14;0;20611.90
2014-01-03;14;15;20745.90
2014-01-03;14;30;20750.70
2014-01-03;14;45;20621.10
2014-01-03;15;0;20604.20
2014-01-03;15;15;20548.40
2014-01-03;15;30;20430.90
2014-01-03;15;45;20825.40
2014-01-03;16;0;21465.90
2014-01-03;16;15;21986.70
2014-01-03;16;30;22321.90
2014-01-03;16;45;22591.40
2014-01-03;17;0;22469.10
2014-01-03;17;15;22427.30
2014-01-03;17;30;22375.00
2014-01-03;17;45;22420.00
2014-01-03;18;0;22192.30
2014-01-03;18;15;22030.60
2014-01-03;18;30;22007.60
2014-01-03;18;45;22142.90
2014-01-03;19;0;21944.90
2014-01-03;19;15;21895.90
2014-01-03;19;30;21982.90
2014-01-03;19;45;21824.00
2014-01-03;20;0;21591.60
2014-01-03;20;15;21537.40
2014-01-03;20;30;21202.00
2014-01-03;20;45;21033.40
2014-01-03;21;0;20847.50
2014-01-03;21;15;20373.40
2014-01-03;21;30;20164.70
2014-01-03;21;45;19684.90
2014-01-03;22;0;19147.10
2014-01-03;22;15;18859.20
2014-01-03;22;30;18726.60
2014-01-03;22;45;18329.90
2014-01-03;23;0;17955.10
2014-01-03;23;15;17451.40
2014-01-03;23;30;17261.10
2014-01-03;23;45;16924.80
2014-01-03;24;0;16688.70
2014-01-04;0;15;16310.20
2014-01-04;0;30;16147.40
2014-01-04;0;45;15848.40
2014-01-04;1;0;15634.40
2014-01-04;1;15;15410.30
2014-01-04;1;30;15318.40
2014-01-04;1;45;15370.60
2014-01-04;2;0;15287.60
2014-01-04;2;15;15176.10
2014-01-04;2;30;15255.90
2014-01-04;2;45;15274.80
2014-01-04;3;0;15583.00
2014-01-04;3;15;15574.50
2014-01-04;3;30;15419.90
2014-01-04;3;45;15501.00
2014-01-04;4;0;15450.90
2014-01-04;4;15;15495.30
2014-01-04;4;30;15506.80
2014-01-04;4;45;15609.60
2014-01-04;5;0;15515.30
2014-01-04;5;15;15782.70
2014-01-04;5;30;15803.20
2014-01-04;5;45;15805.70
2014-01-04;6;0;15915.80
2014-01-04;6;15;16302.10
2014-01-04;6;30;16263.30
2014-01-04;6;45;16265.70
2014-01-04;7;0;16422.10
2014-01-04;7;15;16872.20
2014-01-04;7;30;16750.80
2014-01-04;7;45;16677.30
2014-01-04;8;0;16495.10
2014-01-04;8;15;16983.40
2014-01-04;8;30;17104.00
2014-01-04;8;45;17505.90
2014-01-04;9;0;17735.70
2014-01-04;9;15;18118.20
2014-01-04;9;30;18229.40
2014-01-04;9;45;18577.10
2014-01-04;10;0;18619.40
2014-01-04;10;15;18593.40
2014-01-04;10;30;18756.40
2014-01-04;10;45;18936.60
2014-01-04;11;0;18990.40
2014-01-04;11;15;19113.70
2014-01-04;11;30;19107.40
2014-01-04;11;45;19167.20
2014-01-04;12;0;19067.50
2014-01-04;12;15;18931.20
2014-01-04;12;30;18975.90
2014-01-04;12;45;19045.40
2014-01-04;13;0;19137.60
2014-01-04;13;15;19235.90
2014-01-04;13;30;19379.10
2014-01-04;13;45;19056.40
2014-01-04;14;0;18949.70
2014-01-04;14;15;18859.30
2014-01-04;14;30;18894.50
2014-01-04;14;45;18913.70
2014-01-04;15;0;18888.00
2014-01-04;15;15;18929.30
2014-01-04;15;30;18977.90
2014-01-04;15;45;19281.30
2014-01-04;16;0;19760.70
2014-01-04;16;15;20495.70
2014-01-04;16;30;20826.30
2014-01-04;16;45;20878.50
2014-01-04;17;0;20939.00
2014-01-04;17;15;20924.70
2014-01-04;17;30;20883.00
2014-01-04;17;45;20763.90
2014-01-04;18;0;20569.40
2014-01-04;18;15;20585.40
2014-01-04;18;30;20428.50
2014-01-04;18;45;20628.60
2014-01-04;19;0;20525.30
2014-01-04;19;15;20375.40
2014-01-04;19;30;20250.40
2014-01-04;19;45;20302.50
2014-01-04;20;0;19922.00
2014-01-04;20;15;19900.00
2014-01-04;20;30;19815.80
2014-01-04;20;45;19312.60
2014-01-04;21;0;19200.00
2014-01-04;21;15;18769.80
2014-01-04;21;30;18552.40
2014-01-04;21;45;18105.10
2014-01-04;22;0;17816.40
2014-01-04;22;15;17711.70
2014-01-04;22;30;17283.20
2014-01-04;22;45;17057.40
2014-01-04;23;0;16661.60
2014-01-04;23;15;16437.40
2014-01-04;23;30;16107.60
2014-01-04;23;45;15751.30
2014-01-04;24;0;15288.00
2014-01-05;0;15;15195.00
2014-01-05;0;30;14837.80
2014-01-05;0;45;14927.70
2014-01-05;1;0;14825.20
2014-01-05;1;15;14696.30
2014-01-05;1;30;14741.20
2014-01-05;1;45;14632.90
2014-01-05;2;0;14756.30
2014-01-05;2;15;14865.20
2014-01-05;2;30;14676.30
2014-01-05;2;45;14522.20
2014-01-05;3;0;14494.30
2014-01-05;3;15;14555.90
2014-01-05;3;30;14538.40
2014-01-05;3;45;14471.70
2014-01-05;4;0;14222.90
2014-01-05;4;15;14337.60
2014-01-05;4;30;14240.70
2014-01-05;4;45;14447.20
2014-01-05;5;0;14415.70
2014-01-05;5;15;14302.20
2014-01-05;5;30;14002.00
2014-01-05;5;45;14262.20
2014-01-05;6;0;14314.70
2014-01-05;6;15;14388.40
2014-01-05;6;30;14359.60
2014-01-05;6;45;14432.10
2014-01-05;7;0;14200.90
2014-01-05;7;15;14164.10
2014-01-05;7;30;14262.00
2014-01-05;7;45;14210.90
2014-01-05;8;0;14269.70
2014-01-05;8;15;14409.00
2014-01-05;8;30;14600.20
2014-01-05;8;45;14874.80
2014-01-05;9;0;15080.50
2014-01-05;9;15;15431.10
2014-01-05;9;30;15638.60
2014-01-05;9;45;15991.80
2014-01-05;10;0;16081.10
2014-01-05;10;15;16386.70
2014-01-05;10;30;16565.60
2014-01-05;10;45;16598.10
2014-01-05;11;0;16850.30
2014-01-05;11;15;16780.20
2014-01-05;11;30;16937.70
2014-01-05;11;45;17070.80
2014-01-05;12;0;17013.10
2014-01-05;12;15;16947.90
2014-01-05;12;30;17041.90
2014-01-05;12;45;17071.10
2014-01-05;13;0;17198.10
2014-01-05;13;15;17398.90
2014-01-05;13;30;17262.20
2014-01-05;13;45;17114.60
2014-01-05;14;0;16986.60
2014-01-05;14;15;17135.00
2014-01-05;14;30;17094.20
2014-01-05;14;45;16973.00
2014-01-05;15;0;16894.30
2014-01-05;15;15;16969.60
2014-01-05;15;30;16989.80
2014-01-05;15;45;17057.40
2014-01-05;16;0;17547.20
2014-01-05;16;15;18159.20
2014-01-05;16;30;18478.80
2014-01-05;16;45;18701.70
2014-01-05;17;0;18508.80
2014-01-05;17;15;18689.50
2014-01-05;17;30;18713.80
2014-01-05;17;45;18793.20
2014-01-05;18;0;18737.40
2014-01-05;18;15;18815.00
2014-01-05;18;30;18622.50
2014-01-05;18;45;18761.00
2014-01-05;19;0;18620.20
2014-01-05;19;15;18756.50
2014-01-05;19;30;18767.80
2014-01-05;19;45;18674.60
2014-01-05;20;0;18450.50
2014-01-05;20;15;18148.10
2014-01-05;20;30;18103.10
2014-01-05;20;45;17876.10
2014-01-05;21;0;17699.90
2014-01-05;21;15;17458.50
2014-01-05;21;30;17314.80
2014-01-05;21;45;16953.50
2014-01-05;22;0;16691.90
2014-01-05;22;15;16634.70
2014-01-05;22;30;16234.00
2014-01-05;22;45;16026.50
2014-01-05;23;0;15846.90
2014-01-05;23;15;15660.60
2014-01-05;23;30;15156.10
2014-01-05;23;45;14948.60
2014-01-05;24;0;14524.90
2014-01-06;0;15;14529.20
2014-01-06;0;30;14178.10
2014-01-06;0;45;13986.20
2014-01-06;1;0;13840.20
2014-01-06;1;15;14034.10
2014-01-06;1;30;13935.00
2014-01-06;1;45;13969.00
2014-01-06;2;0;13774.00
2014-01-06;2;15;13885.40
2014-01-06;2;30;13517.90
2014-01-06;2;45;13591.80
2014-01-06;3;0;13497.60
2014-01-06;3;15;13405.80
2014-01-06;3;30;13421.00
2014-01-06;3;45;13382.80
2014-01-06;4;0;13324.00
2014-01-06;4;15;13354.00
2014-01-06;4;30;13340.50
2014-01-06;4;45;13314.60
2014-01-06;5;0;13450.40
2014-01-06;5;15;13463.50
2014-01-06;5;30;13465.10
2014-01-06;5;45;13402.60
2014-01-06;6;0;13477.20
2014-01-06;6;15;13808.10
2014-01-06;6;30;13705.50
2014-01-06;6;45;13803.00
2014-01-06;7;0;13749.20
2014-01-06;7;15;13774.30
2014-01-06;7;30;13692.50
2014-01-06;7;45;13536.20
2014-01-06;8;0;13467.40
2014-01-06;8;15;13798.30
2014-01-06;8;30;13909.90
2014-01-06;8;45;14112.70
2014-01-06;9;0;14135.50
2014-01-06;9;15;14465.40
2014-01-06;9;30;14627.70
2014-01-06;9;45;14794.30
2014-01-06;10;0;14979.00
2014-01-06;10;15;15061.20
2014-01-06;10;30;15257.90
2014-01-06;10;45;15298.00
2014-01-06;11;0;15462.00
2014-01-06;11;15;15657.80
2014-01-06;11;30;15542.70
2014-01-06;11;45;15633.50
2014-01-06;12;0;15688.30
2014-01-06;12;15;15690.10
2014-01-06;12;30;15737.20
2014-01-06;12;45;15719.00
2014-01-06;13;0;15982.90
2014-01-06;13;15;16111.10
2014-01-06;13;30;16262.50
2014-01-06;13;45;16064.00
2014-01-06;14;0;15956.50
2014-01-06;14;15;16054.70
2014-01-06;14;30;15980.20
2014-01-06;14;45;15768.50
2014-01-06;15;0;15727.10
2014-01-06;15;15;15774.80
2014-01-06;15;30;15950.10
2014-01-06;15;45;16124.80
2014-01-06;16;0;16673.40
2014-01-06;16;15;17334.80
2014-01-06;16;30;17740.30
2014-01-06;16;45;17814.70
2014-01-06;17;0;18193.70
2014-01-06;17;15;18183.60
2014-01-06;17;30;18290.70
2014-01-06;17;45;18369.40
2014-01-06;18;0;18417.60
2014-01-06;18;15;18397.90
2014-01-06;18;30;18435.40
2014-01-06;18;45;18363.70
2014-01-06;19;0;18564.00
2014-01-06;19;15;18427.00
2014-01-06;19;30;18496.70
2014-01-06;19;45;18583.40
2014-01-06;20;0;18418.10
2014-01-06;20;15;18504.80
2014-01-06;20;30;18183.40
2014-01-06;20;45;17925.90
2014-01-06;21;0;17617.60
2014-01-06;21;15;17532.50
2014-01-06;21;30;17213.90
2014-01-06;21;45;16847.60
2014-01-06;22;0;16560.30
2014-01-06;22;15;16485.10
2014-01-06;22;30;16270.20
2014-01-06;22;45;15991.30
2014-01-06;23;0;15668.90
2014-01-06;23;15;15297.40
2014-01-06;23;30;15163.60
2014-01-06;23;45;14678.60
2014-01-06;24;0;14729.90
2014-01-07;0;15;14436.20
2014-01-07;0;30;14770.50
2014-01-07;0;45;14840.50
2014-01-07;1;0;15138.30
2014-01-07;1;15;14924.40
2014-01-07;1;30;14729.30
2014-01-07;1;45;14741.20
2014-01-07;2;0;14645.90
2014-01-07;2;15;14708.10
2014-01-07;2;30;14502.80
2014-01-07;2;45;14612.90
2014-01-07;3;0;14571.50
2014-01-07;3;15;14566.80
2014-01-07;3;30;14721.80
2014-01-07;3;45;14708.70
2014-01-07;4;0;14745.30
2014-01-07;4;15;14753.80
2014-01-07;4;30;14946.50
2014-01-07;4;45;14986.70
2014-01-07;5;0;15443.20
2014-01-07;5;15;15722.20
2014-01-07;5;30;15962.90
2014-01-07;5;45;16150.10
2014-01-07;6;0;16551.50
2014-01-07;6;15;17273.80
2014-01-07;6;30;18211.60
2014-01-07;6;45;18961.80
2014-01-07;7;0;19659.30
2014-01-07;7;15;20159.50
2014-01-07;7;30;20444.40
2014-01-07;7;45;20505.00
2014-01-07;8;0;20412.40
2014-01-07;8;15;20738.30
2014-01-07;8;30;20946.50
2014-01-07;8;45;21030.30
2014-01-07;9;0;21125.50
2014-01-07;9;15;21241.70
2014-01-07;9;30;21322.70
2014-01-07;9;45;21410.20
2014-01-07;10;0;21213.00
2014-01-07;10;15;20983.80
2014-01-07;10;30;21267.50
2014-01-07;10;45;21415.30
2014-01-07;11;0;21421.70
2014-01-07;11;15;21407.80
2014-01-07;11;30;21336.50
2014-01-07;11;45;21605.80
2014-01-07;12;0;21554.10
2014-01-07;12;15;21593.40
2014-01-07;12;30;21602.30
2014-01-07;12;45;21493.70
2014-01-07;13;0;21724.90
2014-01-07;13;15;21862.50
2014-01-07;13;30;21732.40
2014-01-07;13;45;21487.90
2014-01-07;14;0;21122.00
2014-01-07;14;15;21426.90
2014-01-07;14;30;21312.80
2014-01-07;14;45;21267.10
2014-01-07;15;0;21056.10
2014-01-07;15;15;21011.30
2014-01-07;15;30;21142.10
2014-01-07;15;45;21309.50
2014-01-07;16;0;21755.50
2014-01-07;16;15;22456.20
2014-01-07;16;30;22902.30
2014-01-07;16;45;23298.50
2014-01-07;17;0;23333.10
2014-01-07;17;15;23156.70
2014-01-07;17;30;23236.40
2014-01-07;17;45;23061.30
2014-01-07;18;0;22920.30
2014-01-07;18;15;22958.30
2014-01-07;18;30;22924.70
2014-01-07;18;45;23217.30
2014-01-07;19;0;23033.20
2014-01-07;19;15;22880.50
2014-01-07;19;30;22919.70
2014-01-07;19;45;22821.80
2014-01-07;20;0;22692.10
2014-01-07;20;15;22449.50
2014-01-07;20;30;22441.50
2014-01-07;20;45;22103.00
2014-01-07;21;0;21791.70
2014-01-07;21;15;21292.40
2014-01-07;21;30;21025.80
2014-01-07;21;45;20456.20
2014-01-07;22;0;19968.30
2014-01-07;22;15;19554.00
2014-01-07;22;30;19176.90
2014-01-07;22;45;18912.90
2014-01-07;23;0;18296.70
2014-01-07;23;15;17952.60
2014-01-07;23;30;17620.70
2014-01-07;23;45;17400.40
2014-01-07;24;0;17061.10
2014-01-08;0;15;16891.70
2014-01-08;0;30;16697.60
2014-01-08;0;45;16636.00
2014-01-08;1;0;16610.40
2014-01-08;1;15;16350.70
2014-01-08;1;30;16124.60
2014-01-08;1;45;16534.50
2014-01-08;2;0;16185.90
2014-01-08;2;15;16388.70
2014-01-08;2;30;16382.00
2014-01-08;2;45;16313.90
2014-01-08;3;0;16291.80
2014-01-08;3;15;16265.40
2014-01-08;3;30;16267.20
2014-01-08;3;45;16433.70
2014-01-08;4;0;16509.50
2014-01-08;4;15;16333.20
2014-01-08;4;30;16386.80
2014-01-08;4;45;16541.40
2014-01-08;5;0;16666.90
2014-01-08;5;15;16897.60
2014-01-08;5;30;17068.40
2014-01-08;5;45;17086.50
2014-01-08;6;0;17527.80
2014-01-08;6;15;18485.60
2014-01-08;6;30;19200.50
2014-01-08;6;45;19840.50
2014-01-08;7;0;20504.90
2014-01-08;7;15;21004.70
2014-01-08;7;30;21076.80
2014-01-08;7;45;20973.90
2014-01-08;8;0;21055.00
2014-01-08;8;15;21341.70
2014-01-08;8;30;21468.50
2014-01-08;8;45;21575.00
2014-01-08;9;0;21746.70
2014-01-08;9;15;21669.50
2014-01-08;9;30;21744.30
2014-01-08;9;45;21841.60
2014-01-08;10;0;21658.50
2014-01-08;10;15;21679.60
2014-01-08;10;30;21676.80
2014-01-08;10;45;21869.20
2014-01-08;11;0;21777.70
2014-01-08;11;15;21950.90
2014-01-08;11;30;22006.10
2014-01-08;11;45;22075.50
2014-01-08;12;0;22128.60
2014-01-08;12;15;21835.10
2014-01-08;12;30;21929.70
2014-01-08;12;45;21928.40
2014-01-08;13;0;22198.00
2014-01-08;13;15;22586.60
2014-01-08;13;30;22216.50
2014-01-08;13;45;22213.90
2014-01-08;14;0;21690.90
2014-01-08;14;15;21884.50
2014-01-08;14;30;21985.50
2014-01-08;14;45;21961.40
2014-01-08;15;0;21848.90
2014-01-08;15;15;21816.00
2014-01-08;15;30;21980.40
2014-01-08;15;45;22041.40
2014-01-08;16;0;22405.90
2014-01-08;16;15;22979.50
2014-01-08;16;30;23410.00
2014-01-08;16;45;23684.30
2014-01-08;17;0;23688.10
2014-01-08;17;15;23685.60
2014-01-08;17;30;23699.80
2014-01-08;17;45;23556.60
2014-01-08;18;0;23195.80
2014-01-08;18;15;22994.50
2014-01-08;18;30;23003.00
2014-01-08;18;45;23220.40
2014-01-08;19;0;23073.60
2014-01-08;19;15;23032.90
2014-01-08;19;30;23058.40
2014-01-08;19;45;22923.50
2014-01-08;20;0;22853.50
2014-01-08;20;15;22614.90
2014-01-08;20;30;22250.00
2014-01-08;20;45;22161.70
2014-01-08;21;0;21761.50
2014-01-08;21;15;21315.40
2014-01-08;21;30;20940.30
2014-01-08;21;45;20596.90
2014-01-08;22;0;19815.40
2014-01-08;22;15;19843.70
2014-01-08;22;30;19381.60
2014-01-08;22;45;18979.90
2014-01-08;23;0;18498.40
2014-01-08;23;15;18022.60
2014-01-08;23;30;17847.00
2014-01-08;23;45;17473.40
2014-01-08;24;0;17124.40
2014-01-09;0;15;17166.80
2014-01-09;0;30;17175.90
2014-01-09;0;45;17083.30
2014-01-09;1;0;16971.60
2014-01-09;1;15;16938.10
2014-01-09;1;30;16729.80
2014-01-09;1;45;16856.10
2014-01-09;2;0;16862.10
2014-01-09;2;15;16385.00
2014-01-09;2;30;16639.80
2014-01-09;2;45;16629.40
2014-01-09;3;0;16662.80
2014-01-09;3;15;16689.20
2014-01-09;3;30;16705.80
2014-01-09;3;45;16795.90
2014-01-09;4;0;16740.90
2014-01-09;4;15;16838.10
2014-01-09;4;30;16897.60
2014-01-09;4;45;16680.00
2014-01-09;5;0;16366.80
2014-01-09;5;15;16819.70
2014-01-09;5;30;16588.10
2014-01-09;5;45;17207.90
2014-01-09;6;0;17795.10
2014-01-09;6;15;18530.50
2014-01-09;6;30;19311.30
2014-01-09;6;45;19933.30
2014-01-09;7;0;20687.60
2014-01-09;7;15;21237.10
2014-01-09;7;30;21269.70
2014-01-09;7;45;21052.00
2014-01-09;8;0;21292.00
2014-01-09;8;15;21567.10
2014-01-09;8;30;21647.20
2014-01-09;8;45;21725.20
2014-01-09;9;0;21901.50
2014-01-09;9;15;21855.60
2014-01-09;9;30;21771.10
2014-01-09;9;45;21830.80
2014-01-09;10;0;21799.80
2014-01-09;10;15;21806.20
2014-01-09;10;30;21819.40
2014-01-09;10;45;22041.60
2014-01-09;11;0;22095.70
2014-01-09;11;15;21839.10
2014-01-09;11;30;22072.70
2014-01-09;11;45;21957.00
2014-01-09;12;0;21877.80
2014-01-09;12;15;21892.10
2014-01-09;12;30;21995.50
2014-01-09;12;45;21940.40
2014-01-09;13;0;22272.30
2014-01-09;13;15;22241.70
2014-01-09;13;30;22085.10
2014-01-09;13;45;21925.70
2014-01-09;14;0;21580.50
2014-01-09;14;15;21791.10
2014-01-09;14;30;21968.90
2014-01-09;14;45;21963.70
2014-01-09;15;0;21593.40
2014-01-09;15;15;21611.70
2014-01-09;15;30;21812.30
2014-01-09;15;45;22165.60
2014-01-09;16;0;22527.10
2014-01-09;16;15;23051.20
2014-01-09;16;30;23406.70
2014-01-09;16;45;23590.50
2014-01-09;17;0;23725.70
2014-01-09;17;15;23576.60
2014-01-09;17;30;23594.40
2014-01-09;17;45;23606.70
2014-01-09;18;0;23221.50
2014-01-09;18;15;23163.80
2014-01-09;18;30;23184.80
2014-01-09;18;45;23194.70
2014-01-09;19;0;23244.50
2014-01-09;19;15;23195.30
2014-01-09;19;30;23334.90
2014-01-09;19;45;23205.40
2014-01-09;20;0;22992.60
2014-01-09;20;15;22635.20
2014-01-09;20;30;22421.80
2014-01-09;20;45;22202.30
2014-01-09;21;0;21822.30
2014-01-09;21;15;21670.90
2014-01-09;21;30;21038.20
2014-01-09;21;45;20353.20
2014-01-09;22;0;19899.60
2014-01-09;22;15;19744.90
2014-01-09;22;30;19390.00
2014-01-09;22;45;18909.60
2014-01-09;23;0;18688.10
2014-01-09;23;15;18324.60
2014-01-09;23;30;18112.50
2014-01-09;23;45;17551.80
2014-01-09;24;0;17441.30
2014-01-10;0;15;17455.50
2014-01-10;0;30;17220.70
2014-01-10;0;45;16901.70
2014-01-10;1;0;17057.60
2014-01-10;1;15;17022.10
2014-01-10;1;30;16979.70
2014-01-10;1;45;16765.80
2014-01-10;2;0;16728.10
