Data;Godzina;Minuty;Wolumen
2012-01-05;3;30;15679.20
2012-01-05;3;45;15501.20
2012-01-05;4;0;15750.40
2012-01-05;4;15;15841.00
2012-01-05;4;30;15838.40
2012-01-05;4;45;15874.00
2012-01-05;5;0;16074.60
2012-01-05;5;15;16431.60
2012-01-05;5;30;16551.60
2012-01-05;5;45;16717.60
2012-01-05;6;0;17084.80
2012-01-05;6;15;18296.40
2012-01-05;6;30;18703.80
2012-01-05;6;45;19098.30
2012-01-05;7;0;19840.20
2012-01-05;7;15;20493.30
2012-01-05;7;30;20661.80
2012-01-05;7;45;20574.70
2012-01-05;8;0;20706.40
2012-01-05;8;15;21100.50
2012-01-05;8;30;21122.00
2012-01-05;8;45;21258.90
2012-01-05;9;0;21353.50
2012-01-05;9;15;21477.00
2012-01-05;9;30;21696.00
2012-01-05;9;45;21668.70
2012-01-05;10;0;21566.30
2012-01-05;10;15;21566.40
2012-01-05;10;30;21733.00
2012-01-05;10;45;21946.10
2012-01-05;11;0;22018.70
2012-01-05;11;15;21985.30
2012-01-05;11;30;22016.80
2012-01-05;11;45;22055.20
2012-01-05;12;0;21992.90
2012-01-05;12;15;21873.60
2012-01-05;12;30;22058.10
2012-01-05;12;45;22022.90
2012-01-05;13;0;22073.80
2012-01-05;13;15;22296.20
2012-01-05;13;30;22377.20
2012-01-05;13;45;21960.10
2012-01-05;14;0;21813.90
2012-01-05;14;15;21821.70
2012-01-05;14;30;21960.70
2012-01-05;14;45;21936.00
2012-01-05;15;0;21727.50
2012-01-05;15;15;21698.90
2012-01-05;15;30;21857.30
2012-01-05;15;45;22089.70
2012-01-05;16;0;22467.20
2012-01-05;16;15;22925.50
2012-01-05;16;30;23132.90
2012-01-05;16;45;23235.30
2012-01-05;17;0;23298.60
2012-01-05;17;15;23275.20
2012-01-05;17;30;23305.20
2012-01-05;17;45;23262.10
2012-01-05;18;0;23021.20
2012-01-05;18;15;22740.90
2012-01-05;18;30;22985.90
2012-01-05;18;45;22891.00
2012-01-05;19;0;22817.60
2012-01-05;19;15;22652.70
2012-01-05;19;30;22625.90
2012-01-05;19;45;22553.40
2012-01-05;20;0;22551.30
2012-01-05;20;15;22241.20
2012-01-05;20;30;21944.70
2012-01-05;20;45;21706.70
2012-01-05;21;0;21490.10
2012-01-05;21;15;21038.10
2012-01-05;21;30;20739.90
2012-01-05;21;45;20217.20
2012-01-05;22;0;19490.80
2012-01-05;22;15;19411.60
2012-01-05;22;30;19111.60
2012-01-05;22;45;18758.70
2012-01-05;23;0;18324.90
2012-01-05;23;15;18009.50
2012-01-05;23;30;17701.50
2012-01-05;23;45;17358.90
2012-01-05;24;0;16973.90
2012-01-06;0;15;16600.70
2012-01-06;0;30;16335.50
2012-01-06;0;45;16118.10
2012-01-06;1;0;15830.60
2012-01-06;1;15;15621.10
2012-01-06;1;30;15438.40
2012-01-06;1;45;15290.60
2012-01-06;2;0;15024.80
2012-01-06;2;15;15007.30
2012-01-06;2;30;15010.50
2012-01-06;2;45;14982.70
2012-01-06;3;0;15133.00
2012-01-06;3;15;15099.80
2012-01-06;3;30;14929.00
2012-01-06;3;45;14913.70
2012-01-06;4;0;15112.00
2012-01-06;4;15;15164.30
2012-01-06;4;30;15295.20
2012-01-06;4;45;15001.00
2012-01-06;5;0;15088.40
2012-01-06;5;15;15126.00
2012-01-06;5;30;14962.10
2012-01-06;5;45;14839.10
2012-01-06;6;0;14694.60
2012-01-06;6;15;14815.70
2012-01-06;6;30;14812.20
2012-01-06;6;45;14979.70
2012-01-06;7;0;15011.40
2012-01-06;7;15;15023.70
2012-01-06;7;30;15101.80
2012-01-06;7;45;15189.80
2012-01-06;8;0;15179.70
2012-01-06;8;15;15215.40
2012-01-06;8;30;15561.90
2012-01-06;8;45;15644.90
2012-01-06;9;0;15761.70
2012-01-06;9;15;15653.40
2012-01-06;9;30;16056.40
2012-01-06;9;45;16157.80
2012-01-06;10;0;16437.00
2012-01-06;10;15;16510.30
2012-01-06;10;30;16683.70
2012-01-06;10;45;17038.00
2012-01-06;11;0;16936.10
2012-01-06;11;15;17087.70
2012-01-06;11;30;17238.20
2012-01-06;11;45;17254.20
2012-01-06;12;0;17471.00
2012-01-06;12;15;17522.90
2012-01-06;12;30;17473.50
2012-01-06;12;45;17712.60
2012-01-06;13;0;17823.60
2012-01-06;13;15;18006.60
2012-01-06;13;30;18015.10
2012-01-06;13;45;17854.20
2012-01-06;14;0;17713.70
2012-01-06;14;15;17820.30
2012-01-06;14;30;17898.20
2012-01-06;14;45;17905.10
2012-01-06;15;0;17709.90
2012-01-06;15;15;17684.00
2012-01-06;15;30;17783.90
2012-01-06;15;45;17805.70
2012-01-06;16;0;18126.60
2012-01-06;16;15;18694.00
2012-01-06;16;30;18841.30
2012-01-06;16;45;19025.10
2012-01-06;17;0;19179.30
2012-01-06;17;15;18887.10
2012-01-06;17;30;19152.60
2012-01-06;17;45;18953.40
2012-01-06;18;0;19035.10
2012-01-06;18;15;18957.40
2012-01-06;18;30;19114.10
2012-01-06;18;45;19140.80
2012-01-06;19;0;19152.10
2012-01-06;19;15;18982.20
2012-01-06;19;30;19001.70
2012-01-06;19;45;18860.10
2012-01-06;20;0;18764.20
2012-01-06;20;15;18855.70
2012-01-06;20;30;18615.30
2012-01-06;20;45;18366.90
2012-01-06;21;0;18214.50
2012-01-06;21;15;18154.50
2012-01-06;21;30;17849.20
2012-01-06;21;45;17593.30
2012-01-06;22;0;17350.90
2012-01-06;22;15;17456.50
2012-01-06;22;30;17155.90
2012-01-06;22;45;16992.00
2012-01-06;23;0;16539.40
2012-01-06;23;15;16243.80
2012-01-06;23;30;16050.20
2012-01-06;23;45;15624.10
2012-01-06;24;0;15522.00
2012-01-07;0;15;15116.90
2012-01-07;0;30;14768.50
2012-01-07;0;45;14548.70
2012-01-07;1;0;14321.70
2012-01-07;1;15;14091.20
2012-01-07;1;30;13958.50
2012-01-07;1;45;13919.10
2012-01-07;2;0;14012.20
2012-01-07;2;15;13981.00
2012-01-07;2;30;13746.30
2012-01-07;2;45;13906.00
2012-01-07;3;0;13827.00
2012-01-07;3;15;13775.00
2012-01-07;3;30;14002.70
2012-01-07;3;45;13919.90
2012-01-07;4;0;13980.60
2012-01-07;4;15;14007.50
2012-01-07;4;30;13946.40
2012-01-07;4;45;13996.00
2012-01-07;5;0;14198.80
2012-01-07;5;15;14219.50
2012-01-07;5;30;13938.70
2012-01-07;5;45;14077.10
2012-01-07;6;0;14416.30
2012-01-07;6;15;14723.70
2012-01-07;6;30;15183.40
2012-01-07;6;45;15188.50
2012-01-07;7;0;15540.10
2012-01-07;7;15;15907.30
2012-01-07;7;30;15954.40
2012-01-07;7;45;16136.80
2012-01-07;8;0;16464.90
2012-01-07;8;15;16732.30
2012-01-07;8;30;16852.40
2012-01-07;8;45;17131.90
2012-01-07;9;0;17165.80
2012-01-07;9;15;17545.70
2012-01-07;9;30;17549.30
2012-01-07;9;45;17827.10
2012-01-07;10;0;18039.80
2012-01-07;10;15;18186.70
2012-01-07;10;30;18366.00
2012-01-07;10;45;18443.40
2012-01-07;11;0;18380.90
2012-01-07;11;15;18800.80
2012-01-07;11;30;18751.90
2012-01-07;11;45;18701.60
