Data;Godzina;Minuty;Wolumen
2016-01-03;11;30;18088.70
2016-01-03;11;45;18211.50
2016-01-03;12;0;18215.00
2016-01-03;12;15;18425.40
2016-01-03;12;30;18384.80
2016-01-03;12;45;18403.60
2016-01-03;13;0;18584.30
2016-01-03;13;15;18685.20
2016-01-03;13;30;18744.80
2016-01-03;13;45;18591.50
2016-01-03;14;0;18597.60
2016-01-03;14;15;18616.50
2016-01-03;14;30;18450.50
2016-01-03;14;45;18472.60
2016-01-03;15;0;18421.60
2016-01-03;15;15;18400.10
2016-01-03;15;30;18571.40
2016-01-03;15;45;18727.00
2016-01-03;16;0;19279.20
2016-01-03;16;15;19750.60
2016-01-03;16;30;20275.00
2016-01-03;16;45;20371.60
2016-01-03;17;0;20287.80
2016-01-03;17;15;20501.40
2016-01-03;17;30;20448.90
2016-01-03;17;45;20762.20
2016-01-03;18;0;20595.60
2016-01-03;18;15;20678.40
2016-01-03;18;30;20714.50
2016-01-03;18;45;20684.60
2016-01-03;19;0;20744.70
2016-01-03;19;15;20784.50
2016-01-03;19;30;20839.50
2016-01-03;19;45;20694.50
2016-01-03;20;0;20683.00
2016-01-03;20;15;20357.00
2016-01-03;20;30;20102.40
2016-01-03;20;45;20004.30
2016-01-03;21;0;19622.90
2016-01-03;21;15;19328.60
2016-01-03;21;30;19196.90
2016-01-03;21;45;18883.80
2016-01-03;22;0;18600.60
2016-01-03;22;15;18286.40
2016-01-03;22;30;18326.90
2016-01-03;22;45;17943.20
2016-01-03;23;0;17553.60
2016-01-03;23;15;17475.40
2016-01-03;23;30;17074.30
2016-01-03;23;45;16997.00
2016-01-03;24;0;16792.20
2016-01-04;0;15;16806.10
2016-01-04;0;30;16739.50
2016-01-04;0;45;16683.20
2016-01-04;1;0;16674.20
2016-01-04;1;15;16585.90
2016-01-04;1;30;16384.50
2016-01-04;1;45;16325.50
2016-01-04;2;0;16469.10
2016-01-04;2;15;16245.10
2016-01-04;2;30;16434.30
2016-01-04;2;45;16522.40
2016-01-04;3;0;16518.40
2016-01-04;3;15;16382.00
2016-01-04;3;30;16452.90
2016-01-04;3;45;16428.10
2016-01-04;4;0;16398.80
2016-01-04;4;15;16540.00
2016-01-04;4;30;16648.20
2016-01-04;4;45;16827.40
2016-01-04;5;0;16941.80
2016-01-04;5;15;17044.50
2016-01-04;5;30;17276.50
2016-01-04;5;45;17667.20
2016-01-04;6;0;18027.20
2016-01-04;6;15;18769.40
2016-01-04;6;30;19343.80
2016-01-04;6;45;19908.80
2016-01-04;7;0;20543.30
2016-01-04;7;15;21201.70
2016-01-04;7;30;21286.30
2016-01-04;7;45;21321.50
2016-01-04;8;0;21757.50
2016-01-04;8;15;21928.00
2016-01-04;8;30;22308.90
2016-01-04;8;45;22591.50
2016-01-04;9;0;22783.70
2016-01-04;9;15;23012.60
2016-01-04;9;30;23216.30
2016-01-04;9;45;23289.70
2016-01-04;10;0;23279.80
2016-01-04;10;15;23309.40
2016-01-04;10;30;23452.50
2016-01-04;10;45;23475.90
2016-01-04;11;0;23584.90
2016-01-04;11;15;23648.90
2016-01-04;11;30;23638.50
2016-01-04;11;45;23571.80
2016-01-04;12;0;23626.50
2016-01-04;12;15;23624.00
2016-01-04;12;30;23637.00
2016-01-04;12;45;23596.50
2016-01-04;13;0;23756.40
2016-01-04;13;15;23974.40
2016-01-04;13;30;24067.30
2016-01-04;13;45;23848.80
2016-01-04;14;0;23516.70
2016-01-04;14;15;23543.80
2016-01-04;14;30;23697.70
2016-01-04;14;45;23621.70
2016-01-04;15;0;23568.90
2016-01-04;15;15;23390.90
2016-01-04;15;30;23418.30
2016-01-04;15;45;23762.70
2016-01-04;16;0;24189.80
2016-01-04;16;15;24556.70
2016-01-04;16;30;24815.40
2016-01-04;16;45;25067.60
2016-01-04;17;0;25112.70
2016-01-04;17;15;24919.70
2016-01-04;17;30;24866.90
2016-01-04;17;45;24873.60
2016-01-04;18;0;24750.30
2016-01-04;18;15;24416.40
2016-01-04;18;30;24579.90
2016-01-04;18;45;24509.50
2016-01-04;19;0;24348.80
2016-01-04;19;15;24289.90
2016-01-04;19;30;24354.30
2016-01-04;19;45;24151.10
2016-01-04;20;0;24054.40
2016-01-04;20;15;23767.20
2016-01-04;20;30;23553.20
2016-01-04;20;45;23405.80
2016-01-04;21;0;22956.50
2016-01-04;21;15;22462.10
2016-01-04;21;30;22173.00
2016-01-04;21;45;21675.20
2016-01-04;22;0;21201.50
2016-01-04;22;15;20840.20
2016-01-04;22;30;20640.00
2016-01-04;22;45;20330.90
2016-01-04;23;0;19940.70
2016-01-04;23;15;19345.60
2016-01-04;23;30;18934.10
2016-01-04;23;45;18816.30
2016-01-04;24;0;18410.40
2016-01-05;0;15;18130.20
2016-01-05;0;30;18173.60
2016-01-05;0;45;18192.90
2016-01-05;1;0;18364.10
2016-01-05;1;15;18574.30
2016-01-05;1;30;18384.30
2016-01-05;1;45;18263.70
2016-01-05;2;0;18142.70
2016-01-05;2;15;18080.20
2016-01-05;2;30;18085.20
2016-01-05;2;45;18215.90
2016-01-05;3;0;18207.00
2016-01-05;3;15;18223.40
2016-01-05;3;30;17981.40
2016-01-05;3;45;18198.00
2016-01-05;4;0;18204.70
2016-01-05;4;15;18309.10
2016-01-05;4;30;18427.70
2016-01-05;4;45;18528.50
2016-01-05;5;0;18686.80
2016-01-05;5;15;19037.40
2016-01-05;5;30;19122.40
2016-01-05;5;45;19026.40
2016-01-05;6;0;19078.90
2016-01-05;6;15;19880.40
2016-01-05;6;30;20205.50
2016-01-05;6;45;20906.60
2016-01-05;7;0;21630.70
2016-01-05;7;15;22220.60
2016-01-05;7;30;22268.70
2016-01-05;7;45;22253.50
2016-01-05;8;0;22557.00
2016-01-05;8;15;22963.90
2016-01-05;8;30;22955.60
2016-01-05;8;45;23301.30
2016-01-05;9;0;23438.20
2016-01-05;9;15;23466.30
2016-01-05;9;30;23671.00
2016-01-05;9;45;23839.30
2016-01-05;10;0;23659.10
2016-01-05;10;15;23533.60
2016-01-05;10;30;23656.50
2016-01-05;10;45;23789.00
2016-01-05;11;0;23990.80
2016-01-05;11;15;23976.20
2016-01-05;11;30;23808.70
2016-01-05;11;45;23948.90
2016-01-05;12;0;24028.00
2016-01-05;12;15;23996.90
2016-01-05;12;30;23999.40
2016-01-05;12;45;24031.70
2016-01-05;13;0;24052.20
2016-01-05;13;15;24266.10
2016-01-05;13;30;24377.90
2016-01-05;13;45;24134.20
2016-01-05;14;0;23936.40
2016-01-05;14;15;23779.50
2016-01-05;14;30;23940.70
2016-01-05;14;45;24019.40
2016-01-05;15;0;23738.50
2016-01-05;15;15;23537.20
2016-01-05;15;30;23800.60
2016-01-05;15;45;23956.50
2016-01-05;16;0;24295.10
2016-01-05;16;15;24662.70
2016-01-05;16;30;25059.90
2016-01-05;16;45;25144.20
2016-01-05;17;0;25116.20
2016-01-05;17;15;25045.30
2016-01-05;17;30;24891.50
2016-01-05;17;45;24890.40
2016-01-05;18;0;24790.90
2016-01-05;18;15;24441.20
2016-01-05;18;30;24483.20
2016-01-05;18;45;24517.60
2016-01-05;19;0;24430.50
2016-01-05;19;15;24229.00
2016-01-05;19;30;24235.60
2016-01-05;19;45;24134.10
2016-01-05;20;0;23875.20
2016-01-05;20;15;23742.90
2016-01-05;20;30;23464.40
2016-01-05;20;45;23248.80
2016-01-05;21;0;22925.00
2016-01-05;21;15;22500.40
2016-01-05;21;30;22104.30
2016-01-05;21;45;21605.10
2016-01-05;22;0;21071.30
2016-01-05;22;15;20987.80
2016-01-05;22;30;20550.90
2016-01-05;22;45;20381.10
2016-01-05;23;0;20075.50
2016-01-05;23;15;19536.40
2016-01-05;23;30;19284.20
2016-01-05;23;45;18804.90
2016-01-05;24;0;18480.50
2016-01-06;0;15;18360.60
2016-01-06;0;30;18113.80
2016-01-06;0;45;17718.60
2016-01-06;1;0;17281.20
2016-01-06;1;15;17123.60
2016-01-06;1;30;17124.00
2016-01-06;1;45;16956.20
2016-01-06;2;0;16863.20
2016-01-06;2;15;16980.40
2016-01-06;2;30;16970.20
2016-01-06;2;45;17111.60
2016-01-06;3;0;17220.90
2016-01-06;3;15;17421.10
2016-01-06;3;30;17282.20
2016-01-06;3;45;17394.40
2016-01-06;4;0;17373.70
2016-01-06;4;15;17287.20
2016-01-06;4;30;17215.40
2016-01-06;4;45;17337.70
2016-01-06;5;0;17316.70
2016-01-06;5;15;17351.70
2016-01-06;5;30;17108.30
2016-01-06;5;45;16994.90
2016-01-06;6;0;16968.00
2016-01-06;6;15;17053.20
2016-01-06;6;30;17053.20
2016-01-06;6;45;17091.50
2016-01-06;7;0;17207.20
2016-01-06;7;15;16970.70
2016-01-06;7;30;16806.50
2016-01-06;7;45;16810.70
2016-01-06;8;0;16852.20
2016-01-06;8;15;16956.70
2016-01-06;8;30;16967.90
2016-01-06;8;45;17061.20
2016-01-06;9;0;17396.00
2016-01-06;9;15;17610.90
2016-01-06;9;30;17851.60
2016-01-06;9;45;18040.90
2016-01-06;10;0;18228.40
2016-01-06;10;15;18290.00
2016-01-06;10;30;18696.30
2016-01-06;10;45;18703.60
2016-01-06;11;0;18810.50
2016-01-06;11;15;18884.90
2016-01-06;11;30;18938.90
2016-01-06;11;45;19050.30
2016-01-06;12;0;18896.60
2016-01-06;12;15;19144.00
2016-01-06;12;30;19154.50
2016-01-06;12;45;19052.00
2016-01-06;13;0;19251.70
2016-01-06;13;15;19464.50
2016-01-06;13;30;19494.50
2016-01-06;13;45;19389.50
2016-01-06;14;0;19187.70
2016-01-06;14;15;19308.30
2016-01-06;14;30;19156.40
2016-01-06;14;45;19062.50
2016-01-06;15;0;18879.50
2016-01-06;15;15;18936.20
2016-01-06;15;30;18911.20
2016-01-06;15;45;19150.00
2016-01-06;16;0;19491.30
2016-01-06;16;15;19899.10
2016-01-06;16;30;20556.40
2016-01-06;16;45;20555.20
2016-01-06;17;0;20565.10
2016-01-06;17;15;20423.50
2016-01-06;17;30;20761.50
2016-01-06;17;45;20721.90
2016-01-06;18;0;20756.00
2016-01-06;18;15;20652.60
2016-01-06;18;30;20720.20
2016-01-06;18;45;20605.10
2016-01-06;19;0;20600.80
2016-01-06;19;15;20807.80
2016-01-06;19;30;20834.30
2016-01-06;19;45;20664.60
2016-01-06;20;0;20671.30
2016-01-06;20;15;20701.60
2016-01-06;20;30;20306.30
2016-01-06;20;45;20224.10
2016-01-06;21;0;19985.10
2016-01-06;21;15;19893.40
2016-01-06;21;30;19433.80
2016-01-06;21;45;19000.70
2016-01-06;22;0;18957.10
2016-01-06;22;15;18744.50
2016-01-06;22;30;18740.00
2016-01-06;22;45;18319.40
2016-01-06;23;0;17937.20
2016-01-06;23;15;17438.50
2016-01-06;23;30;17198.40
2016-01-06;23;45;16920.30
2016-01-06;24;0;16620.50
2016-01-07;0;15;16478.90
2016-01-07;0;30;16595.20
2016-01-07;0;45;16519.30
2016-01-07;1;0;16317.60
2016-01-07;1;15;16492.80
2016-01-07;1;30;16388.80
2016-01-07;1;45;16231.00
2016-01-07;2;0;16213.10
2016-01-07;2;15;16324.90
2016-01-07;2;30;16225.60
2016-01-07;2;45;16284.10
2016-01-07;3;0;16198.40
2016-01-07;3;15;16254.70
2016-01-07;3;30;16157.50
2016-01-07;3;45;16187.30
2016-01-07;4;0;16408.90
2016-01-07;4;15;16275.60
2016-01-07;4;30;16390.80
2016-01-07;4;45;16426.20
2016-01-07;5;0;16588.00
2016-01-07;5;15;16918.80
2016-01-07;5;30;17199.40
2016-01-07;5;45;17518.30
2016-01-07;6;0;18070.30
2016-01-07;6;15;19096.50
2016-01-07;6;30;19842.80
2016-01-07;6;45;20623.70
2016-01-07;7;0;21390.00
2016-01-07;7;15;22067.50
2016-01-07;7;30;22200.50
2016-01-07;7;45;22286.00
2016-01-07;8;0;22530.50
2016-01-07;8;15;22983.90
2016-01-07;8;30;23220.10
2016-01-07;8;45;23421.20
2016-01-07;9;0;23581.20
2016-01-07;9;15;23586.20
2016-01-07;9;30;23852.20
2016-01-07;9;45;23751.70
2016-01-07;10;0;23743.40
2016-01-07;10;15;23512.70
2016-01-07;10;30;23737.00
2016-01-07;10;45;23939.90
2016-01-07;11;0;23845.00
2016-01-07;11;15;23994.90
2016-01-07;11;30;23930.00
2016-01-07;11;45;24056.70
2016-01-07;12;0;24068.40
2016-01-07;12;15;23908.20
2016-01-07;12;30;23930.60
2016-01-07;12;45;23965.10
2016-01-07;13;0;24088.10
2016-01-07;13;15;24343.40
2016-01-07;13;30;24277.00
2016-01-07;13;45;24060.50
2016-01-07;14;0;23814.60
2016-01-07;14;15;23802.70
2016-01-07;14;30;23915.60
2016-01-07;14;45;23919.80
2016-01-07;15;0;23819.40
2016-01-07;15;15;23841.70
2016-01-07;15;30;23844.90
2016-01-07;15;45;23928.80
2016-01-07;16;0;24254.70
2016-01-07;16;15;24818.50
2016-01-07;16;30;25104.20
2016-01-07;16;45;24998.00
2016-01-07;17;0;25140.90
2016-01-07;17;15;25029.60
2016-01-07;17;30;25040.90
2016-01-07;17;45;24661.30
2016-01-07;18;0;24630.10
2016-01-07;18;15;24545.30
2016-01-07;18;30;24502.20
2016-01-07;18;45;24494.10
2016-01-07;19;0;24408.70
2016-01-07;19;15;24306.00
2016-01-07;19;30;24349.10
2016-01-07;19;45;24316.70
2016-01-07;20;0;24067.60
2016-01-07;20;15;23909.70
2016-01-07;20;30;23562.40
2016-01-07;20;45;23486.70
2016-01-07;21;0;22955.70
2016-01-07;21;15;22749.70
2016-01-07;21;30;22159.10
2016-01-07;21;45;21604.10
2016-01-07;22;0;20981.70
2016-01-07;22;15;21037.40
2016-01-07;22;30;20691.00
2016-01-07;22;45;20249.90
2016-01-07;23;0;19952.70
2016-01-07;23;15;19520.50
2016-01-07;23;30;19173.00
2016-01-07;23;45;18920.80
2016-01-07;24;0;18627.50
2016-01-08;0;15;18256.20
2016-01-08;0;30;18282.90
2016-01-08;0;45;18204.50
2016-01-08;1;0;18226.50
2016-01-08;1;15;18206.40
2016-01-08;1;30;18208.00
2016-01-08;1;45;18323.80
2016-01-08;2;0;18011.40
2016-01-08;2;15;18223.80
2016-01-08;2;30;18219.70
2016-01-08;2;45;18308.30
2016-01-08;3;0;18284.10
2016-01-08;3;15;18169.30
2016-01-08;3;30;18173.30
2016-01-08;3;45;18030.00
2016-01-08;4;0;18164.30
2016-01-08;4;15;18331.20
2016-01-08;4;30;18416.80
2016-01-08;4;45;18425.60
2016-01-08;5;0;18603.00
2016-01-08;5;15;18740.00
2016-01-08;5;30;18657.90
2016-01-08;5;45;18765.00
2016-01-08;6;0;19122.40
2016-01-08;6;15;19838.50
2016-01-08;6;30;20508.20
2016-01-08;6;45;21178.70
2016-01-08;7;0;21828.70
2016-01-08;7;15;22297.90
2016-01-08;7;30;22574.10
2016-01-08;7;45;22511.10
2016-01-08;8;0;22709.70
2016-01-08;8;15;23081.20
2016-01-08;8;30;23238.10
2016-01-08;8;45;23386.10
2016-01-08;9;0;23396.60
2016-01-08;9;15;23394.20
2016-01-08;9;30;23581.20
2016-01-08;9;45;23582.20
2016-01-08;10;0;23474.00
2016-01-08;10;15;23434.70
2016-01-08;10;30;23653.60
2016-01-08;10;45;23688.50
2016-01-08;11;0;23782.40
2016-01-08;11;15;23648.10
2016-01-08;11;30;23621.50
2016-01-08;11;45;23515.30
2016-01-08;12;0;23585.80
2016-01-08;12;15;23608.50
2016-01-08;12;30;23617.30
2016-01-08;12;45;23575.50
2016-01-08;13;0;23632.00
2016-01-08;13;15;23956.50
2016-01-08;13;30;23911.70
2016-01-08;13;45;23598.40
2016-01-08;14;0;23267.60
2016-01-08;14;15;23311.70
2016-01-08;14;30;23469.60
2016-01-08;14;45;23349.80
2016-01-08;15;0;23145.10
2016-01-08;15;15;22967.30
2016-01-08;15;30;23089.90
2016-01-08;15;45;23241.00
2016-01-08;16;0;23386.10
2016-01-08;16;15;23950.90
2016-01-08;16;30;24343.10
2016-01-08;16;45;24651.50
2016-01-08;17;0;24658.80
2016-01-08;17;15;24467.70
2016-01-08;17;30;24485.50
2016-01-08;17;45;24376.00
2016-01-08;18;0;24280.40
2016-01-08;18;15;23924.70
2016-01-08;18;30;24013.10
2016-01-08;18;45;24098.70
2016-01-08;19;0;24022.00
2016-01-08;19;15;23779.40
2016-01-08;19;30;23797.30
2016-01-08;19;45;23783.10
2016-01-08;20;0;23458.70
2016-01-08;20;15;23254.00
2016-01-08;20;30;23144.20
2016-01-08;20;45;22806.60
2016-01-08;21;0;22508.80
2016-01-08;21;15;22100.30
2016-01-08;21;30;21544.40
2016-01-08;21;45;21121.60
2016-01-08;22;0;20517.60
2016-01-08;22;15;20522.90
2016-01-08;22;30;20193.60
2016-01-08;22;45;19844.60
2016-01-08;23;0;19478.70
2016-01-08;23;15;18972.20
2016-01-08;23;30;18669.00
2016-01-08;23;45;18374.40
2016-01-08;24;0;18018.60
2016-01-09;0;15;17693.30
2016-01-09;0;30;17716.30
2016-01-09;0;45;17579.70
2016-01-09;1;0;17453.10
2016-01-09;1;15;17543.00
2016-01-09;1;30;17646.20
2016-01-09;1;45;17534.20
2016-01-09;2;0;17246.90
2016-01-09;2;15;17308.50
2016-01-09;2;30;17456.10
2016-01-09;2;45;17451.60
2016-01-09;3;0;17349.20
2016-01-09;3;15;17148.70
2016-01-09;3;30;17145.70
2016-01-09;3;45;16984.40
2016-01-09;4;0;16983.40
2016-01-09;4;15;16795.60
2016-01-09;4;30;16629.80
2016-01-09;4;45;16891.40
2016-01-09;5;0;16816.20
2016-01-09;5;15;16897.50
2016-01-09;5;30;16592.30
2016-01-09;5;45;16706.30
2016-01-09;6;0;16821.70
2016-01-09;6;15;17282.50
2016-01-09;6;30;17594.90
2016-01-09;6;45;17837.00
2016-01-09;7;0;18130.20
2016-01-09;7;15;18409.50
2016-01-09;7;30;18391.60
2016-01-09;7;45;18539.60
2016-01-09;8;0;18738.70
2016-01-09;8;15;19122.60
2016-01-09;8;30;19381.40
2016-01-09;8;45;19516.50
2016-01-09;9;0;20015.30
2016-01-09;9;15;20205.60
2016-01-09;9;30;20422.70
2016-01-09;9;45;20606.30
2016-01-09;10;0;20659.20
2016-01-09;10;15;20811.30
2016-01-09;10;30;20898.10
2016-01-09;10;45;21127.90
2016-01-09;11;0;21108.60
2016-01-09;11;15;21189.60
2016-01-09;11;30;21216.10
2016-01-09;11;45;21156.60
2016-01-09;12;0;21094.20
2016-01-09;12;15;21132.00
2016-01-09;12;30;21225.60
2016-01-09;12;45;21157.10
2016-01-09;13;0;21089.00
2016-01-09;13;15;21423.60
2016-01-09;13;30;21218.80
2016-01-09;13;45;20944.40
2016-01-09;14;0;20669.10
2016-01-09;14;15;20744.50
2016-01-09;14;30;20682.80
2016-01-09;14;45;20607.20
2016-01-09;15;0;20449.00
2016-01-09;15;15;20401.70
2016-01-09;15;30;20447.30
2016-01-09;15;45;20661.00
2016-01-09;16;0;21073.50
2016-01-09;16;15;21611.30
2016-01-09;16;30;22103.10
2016-01-09;16;45;22136.10
2016-01-09;17;0;22189.00
2016-01-09;17;15;21980.70
2016-01-09;17;30;22111.50
2016-01-09;17;45;22001.90
2016-01-09;18;0;21845.60
2016-01-09;18;15;21630.70
2016-01-09;18;30;21835.40
2016-01-09;18;45;21675.90
2016-01-09;19;0;21543.30
2016-01-09;19;15;21720.60
2016-01-09;19;30;21524.40
2016-01-09;19;45;21357.70
2016-01-09;20;0;21122.20
2016-01-09;20;15;20992.70
2016-01-09;20;30;20690.90
2016-01-09;20;45;20522.80
2016-01-09;21;0;20335.80
2016-01-09;21;15;19958.80
2016-01-09;21;30;19690.00
2016-01-09;21;45;19306.90
2016-01-09;22;0;18972.10
2016-01-09;22;15;18749.30
2016-01-09;22;30;18529.30
2016-01-09;22;45;18338.00
2016-01-09;23;0;17989.00
2016-01-09;23;15;17736.20
2016-01-09;23;30;17343.30
2016-01-09;23;45;16968.60
2016-01-09;24;0;16626.20
2016-01-10;0;15;16402.70
2016-01-10;0;30;16062.70
2016-01-10;0;45;15873.40
2016-01-10;1;0;15778.00
2016-01-10;1;15;15644.50
2016-01-10;1;30;15342.60
2016-01-10;1;45;15408.70
2016-01-10;2;0;15242.20
