Data;Godzina;Minuty;Wolumen
2010-01-04;5;0;15452.90
2010-01-04;5;15;15672.00
2010-01-04;5;30;15931.90
2010-01-04;5;45;16325.60
2010-01-04;6;0;16818.10
2010-01-04;6;15;17583.40
2010-01-04;6;30;17910.10
2010-01-04;6;45;18406.80
2010-01-04;7;0;19073.80
2010-01-04;7;15;19724.30
2010-01-04;7;30;19965.20
2010-01-04;7;45;19986.00
2010-01-04;8;0;20357.00
2010-01-04;8;15;20694.90
2010-01-04;8;30;20898.40
2010-01-04;8;45;21120.90
2010-01-04;9;0;21261.50
2010-01-04;9;15;21465.90
2010-01-04;9;30;21642.80
2010-01-04;9;45;21631.80
2010-01-04;10;0;21612.80
2010-01-04;10;15;21593.70
2010-01-04;10;30;21623.70
2010-01-04;10;45;21718.30
2010-01-04;11;0;21615.50
2010-01-04;11;15;21694.60
2010-01-04;11;30;21629.50
2010-01-04;11;45;21528.40
2010-01-04;12;0;21551.00
2010-01-04;12;15;21620.10
2010-01-04;12;30;21661.60
2010-01-04;12;45;21648.40
2010-01-04;13;0;21838.60
2010-01-04;13;15;22095.70
2010-01-04;13;30;21912.50
2010-01-04;13;45;21808.00
2010-01-04;14;0;21477.20
2010-01-04;14;15;21564.30
2010-01-04;14;30;21771.50
2010-01-04;14;45;21584.10
2010-01-04;15;0;21513.60
2010-01-04;15;15;21387.50
2010-01-04;15;30;21512.40
2010-01-04;15;45;21770.30
2010-01-04;16;0;22231.80
2010-01-04;16;15;22925.70
2010-01-04;16;30;23487.70
2010-01-04;16;45;23455.40
2010-01-04;17;0;23617.30
2010-01-04;17;15;23453.60
2010-01-04;17;30;23619.60
2010-01-04;17;45;23403.20
2010-01-04;18;0;23385.80
2010-01-04;18;15;23185.10
2010-01-04;18;30;23329.10
2010-01-04;18;45;23463.70
2010-01-04;19;0;23319.60
2010-01-04;19;15;23241.60
2010-01-04;19;30;23389.20
2010-01-04;19;45;23086.40
2010-01-04;20;0;23164.80
2010-01-04;20;15;22885.70
2010-01-04;20;30;22523.80
2010-01-04;20;45;22476.40
2010-01-04;21;0;21836.70
2010-01-04;21;15;21759.30
2010-01-04;21;30;21546.30
2010-01-04;21;45;21013.50
2010-01-04;22;0;20351.80
2010-01-04;22;15;19947.70
2010-01-04;22;30;19663.70
2010-01-04;22;45;19281.00
2010-01-04;23;0;18939.00
2010-01-04;23;15;18472.40
2010-01-04;23;30;18029.50
2010-01-04;23;45;17691.00
2010-01-04;24;0;17532.20
2010-01-05;0;15;17306.70
2010-01-05;0;30;17517.30
2010-01-05;0;45;17137.30
2010-01-05;1;0;17155.70
2010-01-05;1;15;16900.60
2010-01-05;1;30;16914.70
2010-01-05;1;45;16965.00
2010-01-05;2;0;16786.10
2010-01-05;2;15;16833.60
2010-01-05;2;30;16699.00
2010-01-05;2;45;16808.80
2010-01-05;3;0;16851.20
2010-01-05;3;15;16695.70
2010-01-05;3;30;16773.30
2010-01-05;3;45;16765.60
2010-01-05;4;0;16802.30
2010-01-05;4;15;16790.00
2010-01-05;4;30;16914.80
2010-01-05;4;45;16902.40
2010-01-05;5;0;17101.30
2010-01-05;5;15;17255.10
2010-01-05;5;30;17473.80
2010-01-05;5;45;17561.50
2010-01-05;6;0;17800.80
2010-01-05;6;15;18495.60
2010-01-05;6;30;18940.10
2010-01-05;6;45;19587.80
2010-01-05;7;0;20155.60
2010-01-05;7;15;20789.50
2010-01-05;7;30;20699.00
2010-01-05;7;45;20528.30
2010-01-05;8;0;20708.40
2010-01-05;8;15;21471.90
2010-01-05;8;30;21631.70
2010-01-05;8;45;21770.70
2010-01-05;9;0;21780.70
2010-01-05;9;15;21980.90
2010-01-05;9;30;22105.20
2010-01-05;9;45;22201.90
2010-01-05;10;0;22127.90
2010-01-05;10;15;22088.80
2010-01-05;10;30;22174.80
2010-01-05;10;45;22337.60
2010-01-05;11;0;22358.30
2010-01-05;11;15;22244.80
2010-01-05;11;30;22286.00
2010-01-05;11;45;22351.50
2010-01-05;12;0;22237.70
2010-01-05;12;15;22144.50
2010-01-05;12;30;22176.60
2010-01-05;12;45;22073.10
2010-01-05;13;0;22121.20
2010-01-05;13;15;22562.90
2010-01-05;13;30;22394.70
2010-01-05;13;45;22207.60
2010-01-05;14;0;21977.10
2010-01-05;14;15;22007.80
2010-01-05;14;30;21960.00
2010-01-05;14;45;21945.70
2010-01-05;15;0;21891.60
2010-01-05;15;15;21600.60
2010-01-05;15;30;21931.50
2010-01-05;15;45;22209.70
2010-01-05;16;0;22722.40
2010-01-05;16;15;23276.20
2010-01-05;16;30;23970.30
2010-01-05;16;45;23991.60
2010-01-05;17;0;24132.70
2010-01-05;17;15;24036.30
2010-01-05;17;30;24092.40
2010-01-05;17;45;24014.90
2010-01-05;18;0;23798.10
2010-01-05;18;15;23656.70
2010-01-05;18;30;23536.40
2010-01-05;18;45;23829.90
2010-01-05;19;0;23665.60
2010-01-05;19;15;23641.30
2010-01-05;19;30;23749.30
2010-01-05;19;45;23620.90
2010-01-05;20;0;23413.50
2010-01-05;20;15;23094.90
2010-01-05;20;30;22928.00
2010-01-05;20;45;22938.50
2010-01-05;21;0;22327.00
2010-01-05;21;15;22016.10
2010-01-05;21;30;21905.10
2010-01-05;21;45;21213.90
2010-01-05;22;0;20672.90
2010-01-05;22;15;20428.50
2010-01-05;22;30;20246.80
2010-01-05;22;45;19647.50
2010-01-05;23;0;19360.10
2010-01-05;23;15;19022.10
2010-01-05;23;30;18664.70
2010-01-05;23;45;18284.00
2010-01-05;24;0;17811.50
2010-01-06;0;15;17917.30
2010-01-06;0;30;17585.70
2010-01-06;0;45;17481.50
2010-01-06;1;0;17283.00
2010-01-06;1;15;17250.60
2010-01-06;1;30;17117.20
2010-01-06;1;45;17205.80
2010-01-06;2;0;17042.00
2010-01-06;2;15;16801.10
2010-01-06;2;30;16979.40
2010-01-06;2;45;16948.90
2010-01-06;3;0;16863.00
2010-01-06;3;15;16847.60
2010-01-06;3;30;16781.00
2010-01-06;3;45;16851.20
2010-01-06;4;0;16869.70
2010-01-06;4;15;16921.50
2010-01-06;4;30;17059.00
2010-01-06;4;45;17181.30
2010-01-06;5;0;17224.30
2010-01-06;5;15;17195.60
2010-01-06;5;30;17417.40
2010-01-06;5;45;17812.30
2010-01-06;6;0;18178.40
2010-01-06;6;15;18805.90
2010-01-06;6;30;19309.20
2010-01-06;6;45;19886.00
2010-01-06;7;0;20570.60
2010-01-06;7;15;21400.30
2010-01-06;7;30;21465.50
2010-01-06;7;45;21324.80
2010-01-06;8;0;21411.90
2010-01-06;8;15;21689.60
2010-01-06;8;30;21853.90
2010-01-06;8;45;22047.00
2010-01-06;9;0;22121.50
2010-01-06;9;15;22150.30
2010-01-06;9;30;22311.90
2010-01-06;9;45;22226.00
2010-01-06;10;0;22306.50
2010-01-06;10;15;22162.60
2010-01-06;10;30;22299.40
2010-01-06;10;45;22482.50
2010-01-06;11;0;22374.30
2010-01-06;11;15;22483.40
2010-01-06;11;30;22430.50
2010-01-06;11;45;22547.90
2010-01-06;12;0;22522.50
2010-01-06;12;15;22578.80
2010-01-06;12;30;22504.20
2010-01-06;12;45;22553.10
2010-01-06;13;0;22718.60
2010-01-06;13;15;22899.30
2010-01-06;13;30;22874.00
2010-01-06;13;45;22680.40
2010-01-06;14;0;22316.50
2010-01-06;14;15;22357.60
2010-01-06;14;30;22461.60
2010-01-06;14;45;22480.10
2010-01-06;15;0;22289.70
2010-01-06;15;15;22090.90
2010-01-06;15;30;22346.10
2010-01-06;15;45;22579.70
2010-01-06;16;0;23073.40
2010-01-06;16;15;23590.60
2010-01-06;16;30;23940.80
2010-01-06;16;45;24166.60
2010-01-06;17;0;24130.50
2010-01-06;17;15;23977.10
2010-01-06;17;30;23929.80
2010-01-06;17;45;23863.00
2010-01-06;18;0;23667.80
2010-01-06;18;15;23470.80
2010-01-06;18;30;23501.90
2010-01-06;18;45;23674.50
2010-01-06;19;0;23586.30
2010-01-06;19;15;23736.00
2010-01-06;19;30;23660.00
2010-01-06;19;45;23533.30
2010-01-06;20;0;23366.90
2010-01-06;20;15;23210.90
2010-01-06;20;30;22978.70
2010-01-06;20;45;22976.10
2010-01-06;21;0;22388.20
2010-01-06;21;15;22036.10
2010-01-06;21;30;21563.90
2010-01-06;21;45;21029.80
2010-01-06;22;0;20467.50
2010-01-06;22;15;20245.70
2010-01-06;22;30;19876.10
2010-01-06;22;45;19486.80
2010-01-06;23;0;19095.90
2010-01-06;23;15;18656.10
2010-01-06;23;30;18477.90
2010-01-06;23;45;18117.80
2010-01-06;24;0;17763.80
2010-01-07;0;15;17789.30
2010-01-07;0;30;17543.90
2010-01-07;0;45;17439.70
2010-01-07;1;0;17266.20
2010-01-07;1;15;17204.20
2010-01-07;1;30;16970.20
2010-01-07;1;45;17105.90
2010-01-07;2;0;16806.00
2010-01-07;2;15;16879.00
2010-01-07;2;30;16877.30
2010-01-07;2;45;16841.40
2010-01-07;3;0;16885.20
2010-01-07;3;15;16870.50
2010-01-07;3;30;16903.20
2010-01-07;3;45;16837.60
2010-01-07;4;0;16864.30
2010-01-07;4;15;17044.30
2010-01-07;4;30;17095.20
2010-01-07;4;45;17052.00
2010-01-07;5;0;17090.20
2010-01-07;5;15;17217.10
2010-01-07;5;30;17417.30
2010-01-07;5;45;17572.70
2010-01-07;6;0;18104.50
2010-01-07;6;15;18723.00
2010-01-07;6;30;19431.80
2010-01-07;6;45;19832.80
2010-01-07;7;0;20541.40
2010-01-07;7;15;21211.10
2010-01-07;7;30;21335.70
2010-01-07;7;45;21211.00
2010-01-07;8;0;21402.50
2010-01-07;8;15;21711.40
2010-01-07;8;30;21803.70
2010-01-07;8;45;21900.90
2010-01-07;9;0;21998.70
2010-01-07;9;15;22056.60
2010-01-07;9;30;22181.80
2010-01-07;9;45;22238.80
2010-01-07;10;0;22208.50
2010-01-07;10;15;22055.70
2010-01-07;10;30;22289.10
2010-01-07;10;45;22475.90
2010-01-07;11;0;22557.90
2010-01-07;11;15;22485.70
2010-01-07;11;30;22406.60
2010-01-07;11;45;22480.20
2010-01-07;12;0;22420.20
2010-01-07;12;15;22492.20
2010-01-07;12;30;22523.60
2010-01-07;12;45;22522.00
2010-01-07;13;0;22719.10
2010-01-07;13;15;22803.70
2010-01-07;13;30;22925.70
2010-01-07;13;45;22528.00
2010-01-07;14;0;22337.50
2010-01-07;14;15;22501.80
2010-01-07;14;30;22565.20
2010-01-07;14;45;22586.10
2010-01-07;15;0;22295.40
2010-01-07;15;15;22158.60
2010-01-07;15;30;22392.80
2010-01-07;15;45;22610.30
2010-01-07;16;0;22883.90
2010-01-07;16;15;23428.20
2010-01-07;16;30;23934.50
2010-01-07;16;45;24012.70
2010-01-07;17;0;24209.70
2010-01-07;17;15;23995.30
2010-01-07;17;30;24046.10
2010-01-07;17;45;23878.80
2010-01-07;18;0;23807.50
2010-01-07;18;15;23758.60
2010-01-07;18;30;23693.30
2010-01-07;18;45;23743.10
2010-01-07;19;0;23740.40
2010-01-07;19;15;23741.60
2010-01-07;19;30;23701.60
2010-01-07;19;45;23459.60
2010-01-07;20;0;23388.90
2010-01-07;20;15;23159.90
2010-01-07;20;30;22900.20
2010-01-07;20;45;22708.70
2010-01-07;21;0;22244.30
2010-01-07;21;15;21976.60
2010-01-07;21;30;21727.30
2010-01-07;21;45;21029.70
2010-01-07;22;0;20471.50
2010-01-07;22;15;19977.90
2010-01-07;22;30;19753.60
2010-01-07;22;45;19527.00
2010-01-07;23;0;19001.40
2010-01-07;23;15;18851.90
2010-01-07;23;30;18803.10
2010-01-07;23;45;18518.00
2010-01-07;24;0;18204.40
2010-01-08;0;15;17942.30
2010-01-08;0;30;17791.00
2010-01-08;0;45;17666.60
2010-01-08;1;0;17556.80
2010-01-08;1;15;17324.60
2010-01-08;1;30;17231.70
2010-01-08;1;45;17062.80
2010-01-08;2;0;16970.50
2010-01-08;2;15;16826.50
2010-01-08;2;30;16826.90
2010-01-08;2;45;16876.70
2010-01-08;3;0;16702.80
2010-01-08;3;15;16901.90
2010-01-08;3;30;16864.00
2010-01-08;3;45;16852.80
2010-01-08;4;0;16839.10
2010-01-08;4;15;17074.00
2010-01-08;4;30;17054.20
2010-01-08;4;45;17203.00
2010-01-08;5;0;17252.50
2010-01-08;5;15;17552.00
2010-01-08;5;30;17561.40
2010-01-08;5;45;17742.80
2010-01-08;6;0;17903.20
2010-01-08;6;15;18611.20
2010-01-08;6;30;19242.80
2010-01-08;6;45;19878.20
2010-01-08;7;0;20669.00
2010-01-08;7;15;21461.70
2010-01-08;7;30;21622.50
2010-01-08;7;45;21650.40
2010-01-08;8;0;21622.90
2010-01-08;8;15;21966.60
2010-01-08;8;30;22006.50
2010-01-08;8;45;22190.30
2010-01-08;9;0;22364.20
2010-01-08;9;15;22474.20
2010-01-08;9;30;22448.80
2010-01-08;9;45;22469.30
2010-01-08;10;0;22430.10
2010-01-08;10;15;22225.40
2010-01-08;10;30;22299.10
2010-01-08;10;45;22497.10
2010-01-08;11;0;22584.50
2010-01-08;11;15;22465.90
2010-01-08;11;30;22669.90
2010-01-08;11;45;22654.50
2010-01-08;12;0;22626.20
2010-01-08;12;15;22435.50
2010-01-08;12;30;22452.50
2010-01-08;12;45;22569.90
2010-01-08;13;0;22559.10
2010-01-08;13;15;22934.30
2010-01-08;13;30;22868.10
2010-01-08;13;45;22735.00
2010-01-08;14;0;22209.50
2010-01-08;14;15;22419.90
2010-01-08;14;30;22464.90
2010-01-08;14;45;22444.60
2010-01-08;15;0;22248.10
2010-01-08;15;15;22059.00
2010-01-08;15;30;22325.00
2010-01-08;15;45;22337.30
2010-01-08;16;0;22803.80
2010-01-08;16;15;23341.30
2010-01-08;16;30;23964.50
2010-01-08;16;45;23810.50
2010-01-08;17;0;24095.90
2010-01-08;17;15;23842.20
2010-01-08;17;30;23902.40
2010-01-08;17;45;23666.00
2010-01-08;18;0;23604.70
2010-01-08;18;15;23447.30
2010-01-08;18;30;23574.00
2010-01-08;18;45;23532.00
2010-01-08;19;0;23566.20
2010-01-08;19;15;23405.30
2010-01-08;19;30;23343.10
2010-01-08;19;45;23120.20
2010-01-08;20;0;23184.00
2010-01-08;20;15;22825.20
2010-01-08;20;30;22651.00
2010-01-08;20;45;22398.00
2010-01-08;21;0;22102.60
2010-01-08;21;15;21696.20
2010-01-08;21;30;21304.30
2010-01-08;21;45;20846.80
2010-01-08;22;0;20191.30
2010-01-08;22;15;20164.00
2010-01-08;22;30;19792.60
2010-01-08;22;45;19641.20
2010-01-08;23;0;19228.20
2010-01-08;23;15;18776.50
2010-01-08;23;30;18319.20
2010-01-08;23;45;18065.60
2010-01-08;24;0;17712.70
2010-01-09;0;15;17726.00
2010-01-09;0;30;17342.10
2010-01-09;0;45;17241.50
2010-01-09;1;0;17109.40
2010-01-09;1;15;16937.30
2010-01-09;1;30;16840.60
2010-01-09;1;45;16747.30
2010-01-09;2;0;16504.30
2010-01-09;2;15;16622.30
2010-01-09;2;30;16468.40
2010-01-09;2;45;16514.40
2010-01-09;3;0;16540.80
2010-01-09;3;15;16611.20
2010-01-09;3;30;16504.20
2010-01-09;3;45;16447.30
2010-01-09;4;0;16462.70
2010-01-09;4;15;16394.80
2010-01-09;4;30;16539.40
2010-01-09;4;45;16479.70
2010-01-09;5;0;16548.60
2010-01-09;5;15;16460.60
2010-01-09;5;30;16466.10
2010-01-09;5;45;16468.10
2010-01-09;6;0;16150.50
2010-01-09;6;15;16622.10
2010-01-09;6;30;16790.20
2010-01-09;6;45;17022.80
2010-01-09;7;0;17132.70
2010-01-09;7;15;17329.00
2010-01-09;7;30;16902.70
2010-01-09;7;45;17109.60
2010-01-09;8;0;17215.90
2010-01-09;8;15;17613.20
2010-01-09;8;30;17959.80
2010-01-09;8;45;17939.50
2010-01-09;9;0;18388.50
2010-01-09;9;15;18642.00
2010-01-09;9;30;18954.60
2010-01-09;9;45;19031.80
2010-01-09;10;0;19251.80
2010-01-09;10;15;19331.70
2010-01-09;10;30;19429.50
2010-01-09;10;45;19706.50
2010-01-09;11;0;19726.10
2010-01-09;11;15;19807.30
2010-01-09;11;30;19821.00
2010-01-09;11;45;19849.20
2010-01-09;12;0;19834.10
2010-01-09;12;15;19953.40
2010-01-09;12;30;19810.40
2010-01-09;12;45;19806.20
2010-01-09;13;0;19969.90
2010-01-09;13;15;20210.90
2010-01-09;13;30;20127.00
2010-01-09;13;45;19984.50
2010-01-09;14;0;19819.90
2010-01-09;14;15;19760.60
2010-01-09;14;30;19782.70
2010-01-09;14;45;19778.40
2010-01-09;15;0;19705.60
2010-01-09;15;15;19574.50
2010-01-09;15;30;19724.30
2010-01-09;15;45;19927.00
2010-01-09;16;0;20453.70
2010-01-09;16;15;20768.00
2010-01-09;16;30;21286.10
2010-01-09;16;45;21294.80
2010-01-09;17;0;21360.70
2010-01-09;17;15;21317.80
2010-01-09;17;30;21301.80
2010-01-09;17;45;21233.90
2010-01-09;18;0;21085.20
2010-01-09;18;15;21108.90
2010-01-09;18;30;20962.80
2010-01-09;18;45;21070.50
2010-01-09;19;0;20984.10
2010-01-09;19;15;20976.80
2010-01-09;19;30;20899.10
2010-01-09;19;45;20844.30
2010-01-09;20;0;20591.70
2010-01-09;20;15;20513.60
2010-01-09;20;30;20251.30
2010-01-09;20;45;19993.20
2010-01-09;21;0;19804.60
2010-01-09;21;15;19512.30
2010-01-09;21;30;19147.10
2010-01-09;21;45;18718.10
2010-01-09;22;0;18558.90
2010-01-09;22;15;18564.70
2010-01-09;22;30;18233.30
2010-01-09;22;45;17982.80
2010-01-09;23;0;17665.40
2010-01-09;23;15;17270.20
2010-01-09;23;30;16902.00
2010-01-09;23;45;16664.90
2010-01-09;24;0;16286.60
2010-01-10;0;15;15889.90
2010-01-10;0;30;15689.10
2010-01-10;0;45;15255.20
2010-01-10;1;0;15132.00
2010-01-10;1;15;14953.90
2010-01-10;1;30;14872.40
2010-01-10;1;45;14770.50
2010-01-10;2;0;14590.00
