Data;Godzina;Minuty;Wolumen
03.01.2017;5;15;17132.10
03.01.2017;5;30;17554.20
03.01.2017;5;45;17873.90
03.01.2017;6;0;18345.30
03.01.2017;6;15;19519.60
03.01.2017;6;30;20261.90
03.01.2017;6;45;20918.70
03.01.2017;7;0;21545.30
03.01.2017;7;15;21796.00
03.01.2017;7;30;22199.70
03.01.2017;7;45;22031.80
03.01.2017;8;0;22407.10
03.01.2017;8;15;22734.40
03.01.2017;8;30;22944.00
03.01.2017;8;45;23215.40
03.01.2017;9;0;23341.70
03.01.2017;9;15;23320.10
03.01.2017;9;30;23372.10
03.01.2017;9;45;23258.20
03.01.2017;10;0;23428.30
03.01.2017;10;15;23254.90
03.01.2017;10;30;23601.20
03.01.2017;10;45;23570.20
03.01.2017;11;0;23805.20
03.01.2017;11;15;23785.70
03.01.2017;11;30;23810.00
03.01.2017;11;45;23677.40
03.01.2017;12;0;23752.60
03.01.2017;12;15;23788.70
03.01.2017;12;30;23787.50
03.01.2017;12;45;23842.90
03.01.2017;13;0;23862.10
03.01.2017;13;15;24287.10
03.01.2017;13;30;24175.70
03.01.2017;13;45;23841.50
03.01.2017;14;0;23614.10
03.01.2017;14;15;23636.90
03.01.2017;14;30;23728.40
03.01.2017;14;45;23532.50
03.01.2017;15;0;23513.70
03.01.2017;15;15;23232.90
03.01.2017;15;30;23546.20
03.01.2017;15;45;23731.00
03.01.2017;16;0;24059.50
03.01.2017;16;15;24196.70
03.01.2017;16;30;24539.80
03.01.2017;16;45;24531.70
03.01.2017;17;0;24610.10
03.01.2017;17;15;24519.10
03.01.2017;17;30;24330.40
03.01.2017;17;45;24141.80
03.01.2017;18;0;24130.70
03.01.2017;18;15;23875.40
03.01.2017;18;30;24001.90
03.01.2017;18;45;24127.30
03.01.2017;19;0;23887.30
03.01.2017;19;15;23918.10
03.01.2017;19;30;23826.90
03.01.2017;19;45;23849.70
03.01.2017;20;0;23412.60
03.01.2017;20;15;23091.60
03.01.2017;20;30;23091.00
03.01.2017;20;45;22910.70
03.01.2017;21;0;22384.90
03.01.2017;21;15;21998.70
03.01.2017;21;30;21747.20
03.01.2017;21;45;21141.70
03.01.2017;22;0;20500.20
03.01.2017;22;15;20306.40
03.01.2017;22;30;20119.30
03.01.2017;22;45;19569.20
03.01.2017;23;0;19320.60
03.01.2017;23;15;18960.70
03.01.2017;23;30;18783.70
03.01.2017;23;45;18503.50
03.01.2017;24;0;18110.40
04.01.2017;0;15;18176.30
04.01.2017;0;30;17928.10
04.01.2017;0;45;18031.00
04.01.2017;1;0;18124.30
04.01.2017;1;15;18325.00
04.01.2017;1;30;18093.80
04.01.2017;1;45;18139.40
04.01.2017;2;0;17930.70
04.01.2017;2;15;17874.50
04.01.2017;2;30;17941.20
04.01.2017;2;45;17965.90
04.01.2017;3;0;18028.60
04.01.2017;3;15;18125.80
04.01.2017;3;30;18029.80
04.01.2017;3;45;18002.90
04.01.2017;4;0;18026.30
04.01.2017;4;15;18366.20
04.01.2017;4;30;18414.70
04.01.2017;4;45;18308.80
04.01.2017;5;0;18442.10
04.01.2017;5;15;18250.50
04.01.2017;5;30;18228.60
04.01.2017;5;45;18376.20
04.01.2017;6;0;18621.00
04.01.2017;6;15;19494.50
04.01.2017;6;30;20181.10
04.01.2017;6;45;20728.70
04.01.2017;7;0;21455.80
04.01.2017;7;15;21968.30
04.01.2017;7;30;22344.90
04.01.2017;7;45;22279.80
04.01.2017;8;0;22289.70
04.01.2017;8;15;22733.30
04.01.2017;8;30;22911.10
04.01.2017;8;45;22939.20
04.01.2017;9;0;23214.40
04.01.2017;9;15;23258.60
04.01.2017;9;30;23324.50
04.01.2017;9;45;23383.50
04.01.2017;10;0;23303.40
04.01.2017;10;15;23098.60
04.01.2017;10;30;23327.10
04.01.2017;10;45;23522.50
04.01.2017;11;0;23458.10
04.01.2017;11;15;23300.30
04.01.2017;11;30;23634.80
04.01.2017;11;45;23543.80
04.01.2017;12;0;23602.70
04.01.2017;12;15;23604.10
04.01.2017;12;30;23739.00
04.01.2017;12;45;23777.70
04.01.2017;13;0;23563.70
04.01.2017;13;15;24001.60
04.01.2017;13;30;24021.30
04.01.2017;13;45;23668.90
04.01.2017;14;0;23332.30
04.01.2017;14;15;23480.50
04.01.2017;14;30;23428.90
04.01.2017;14;45;23558.20
04.01.2017;15;0;23396.70
04.01.2017;15;15;23212.00
04.01.2017;15;30;23186.10
04.01.2017;15;45;23537.10
04.01.2017;16;0;23778.30
04.01.2017;16;15;24264.70
04.01.2017;16;30;24593.20
04.01.2017;16;45;24588.50
04.01.2017;17;0;24682.40
04.01.2017;17;15;24558.80
04.01.2017;17;30;24458.30
04.01.2017;17;45;24379.10
04.01.2017;18;0;24194.90
04.01.2017;18;15;24059.10
04.01.2017;18;30;24153.30
04.01.2017;18;45;24039.90
04.01.2017;19;0;24050.40
04.01.2017;19;15;23919.60
04.01.2017;19;30;24139.40
04.01.2017;19;45;23894.30
04.01.2017;20;0;23783.30
04.01.2017;20;15;23666.40
04.01.2017;20;30;23381.40
04.01.2017;20;45;23331.20
04.01.2017;21;0;22731.40
04.01.2017;21;15;22481.20
04.01.2017;21;30;21925.40
04.01.2017;21;45;21376.30
04.01.2017;22;0;20717.30
04.01.2017;22;15;20462.10
04.01.2017;22;30;20329.20
04.01.2017;22;45;20074.10
04.01.2017;23;0;19746.20
04.01.2017;23;15;19277.20
04.01.2017;23;30;18992.80
04.01.2017;23;45;18818.20
04.01.2017;24;0;18260.20
05.01.2017;0;15;18086.30
05.01.2017;0;30;18062.00
05.01.2017;0;45;18302.40
05.01.2017;1;0;18259.20
05.01.2017;1;15;18475.40
05.01.2017;1;30;18266.40
05.01.2017;1;45;18261.20
05.01.2017;2;0;18254.20
05.01.2017;2;15;18065.00
05.01.2017;2;30;18070.10
05.01.2017;2;45;18039.40
05.01.2017;3;0;18109.90
05.01.2017;3;15;18113.80
05.01.2017;3;30;18198.60
05.01.2017;3;45;18094.20
05.01.2017;4;0;18118.20
05.01.2017;4;15;18240.10
05.01.2017;4;30;18400.50
05.01.2017;4;45;18480.90
05.01.2017;5;0;18716.40
05.01.2017;5;15;18656.30
05.01.2017;5;30;18816.70
05.01.2017;5;45;19041.20
05.01.2017;6;0;19434.10
05.01.2017;6;15;20004.80
05.01.2017;6;30;20454.00
05.01.2017;6;45;20970.90
05.01.2017;7;0;21749.00
05.01.2017;7;15;22326.70
05.01.2017;7;30;22446.00
05.01.2017;7;45;22345.00
05.01.2017;8;0;22570.10
05.01.2017;8;15;22941.40
05.01.2017;8;30;23248.20
05.01.2017;8;45;23534.80
05.01.2017;9;0;23583.90
05.01.2017;9;15;23635.60
05.01.2017;9;30;23926.10
05.01.2017;9;45;23819.60
05.01.2017;10;0;23606.30
05.01.2017;10;15;23534.50
05.01.2017;10;30;23726.30
05.01.2017;10;45;23943.50
05.01.2017;11;0;24036.70
05.01.2017;11;15;24047.40
05.01.2017;11;30;23976.70
05.01.2017;11;45;24139.70
05.01.2017;12;0;24042.60
05.01.2017;12;15;24102.00
05.01.2017;12;30;23980.90
05.01.2017;12;45;24083.70
05.01.2017;13;0;24254.00
05.01.2017;13;15;24464.80
05.01.2017;13;30;24250.00
05.01.2017;13;45;24043.10
05.01.2017;14;0;23577.60
05.01.2017;14;15;23875.20
05.01.2017;14;30;23809.20
05.01.2017;14;45;23892.00
05.01.2017;15;0;23767.70
05.01.2017;15;15;23448.10
05.01.2017;15;30;23580.70
05.01.2017;15;45;23685.90
05.01.2017;16;0;24143.60
05.01.2017;16;15;24703.70
05.01.2017;16;30;25072.40
05.01.2017;16;45;25204.00
05.01.2017;17;0;25356.50
05.01.2017;17;15;25009.50
05.01.2017;17;30;25172.20
05.01.2017;17;45;25143.20
05.01.2017;18;0;24881.30
05.01.2017;18;15;24458.70
05.01.2017;18;30;24736.10
05.01.2017;18;45;24737.00
05.01.2017;19;0;24566.50
05.01.2017;19;15;24549.50
05.01.2017;19;30;24566.00
05.01.2017;19;45;24467.00
05.01.2017;20;0;24162.50
05.01.2017;20;15;23907.20
05.01.2017;20;30;23713.00
05.01.2017;20;45;23477.30
05.01.2017;21;0;23286.00
05.01.2017;21;15;22844.30
05.01.2017;21;30;22301.60
05.01.2017;21;45;21856.00
05.01.2017;22;0;21352.30
05.01.2017;22;15;21234.00
05.01.2017;22;30;20980.10
05.01.2017;22;45;20646.50
05.01.2017;23;0;20247.30
05.01.2017;23;15;19853.20
05.01.2017;23;30;19510.60
05.01.2017;23;45;19099.20
05.01.2017;24;0;18815.50
06.01.2017;0;15;18628.70
06.01.2017;0;30;18338.60
06.01.2017;0;45;18173.30
06.01.2017;1;0;17902.00
06.01.2017;1;15;17742.50
06.01.2017;1;30;17663.90
06.01.2017;1;45;17427.20
06.01.2017;2;0;17302.10
06.01.2017;2;15;17245.70
06.01.2017;2;30;17267.50
06.01.2017;2;45;17205.00
06.01.2017;3;0;17198.90
06.01.2017;3;15;17190.70
06.01.2017;3;30;17126.50
06.01.2017;3;45;17080.40
06.01.2017;4;0;17037.00
06.01.2017;4;15;17127.70
06.01.2017;4;30;17105.90
06.01.2017;4;45;16998.80
06.01.2017;5;0;16996.60
06.01.2017;5;15;17050.50
06.01.2017;5;30;16926.00
06.01.2017;5;45;16681.60
06.01.2017;6;0;16526.10
06.01.2017;6;15;16642.10
06.01.2017;6;30;16969.90
06.01.2017;6;45;17180.80
06.01.2017;7;0;16817.40
06.01.2017;7;15;17141.70
06.01.2017;7;30;16906.60
06.01.2017;7;45;16868.40
06.01.2017;8;0;17033.20
06.01.2017;8;15;17344.90
06.01.2017;8;30;17416.20
06.01.2017;8;45;17598.40
06.01.2017;9;0;18118.50
06.01.2017;9;15;18365.00
06.01.2017;9;30;18538.10
06.01.2017;9;45;18542.30
06.01.2017;10;0;18702.80
06.01.2017;10;15;19041.30
06.01.2017;10;30;19154.30
06.01.2017;10;45;19321.10
06.01.2017;11;0;19315.30
06.01.2017;11;15;19301.00
06.01.2017;11;30;19291.00
06.01.2017;11;45;19536.60
06.01.2017;12;0;19463.80
06.01.2017;12;15;19614.50
06.01.2017;12;30;19652.40
06.01.2017;12;45;19834.20
06.01.2017;13;0;19817.10
06.01.2017;13;15;20062.10
06.01.2017;13;30;20017.30
06.01.2017;13;45;19909.30
06.01.2017;14;0;19830.40
06.01.2017;14;15;19614.70
06.01.2017;14;30;19721.60
06.01.2017;14;45;19751.50
06.01.2017;15;0;19583.20
06.01.2017;15;15;19316.90
06.01.2017;15;30;19554.80
06.01.2017;15;45;19560.60
06.01.2017;16;0;19918.90
06.01.2017;16;15;20580.60
06.01.2017;16;30;20882.00
06.01.2017;16;45;21140.80
06.01.2017;17;0;21302.50
06.01.2017;17;15;21198.50
06.01.2017;17;30;21225.70
06.01.2017;17;45;21136.40
06.01.2017;18;0;21231.20
06.01.2017;18;15;21146.50
06.01.2017;18;30;21090.30
06.01.2017;18;45;20980.80
06.01.2017;19;0;20949.50
06.01.2017;19;15;21248.40
06.01.2017;19;30;21219.30
06.01.2017;19;45;21146.90
06.01.2017;20;0;20884.70
06.01.2017;20;15;20972.00
06.01.2017;20;30;20938.20
06.01.2017;20;45;20618.50
06.01.2017;21;0;20387.10
06.01.2017;21;15;20134.90
06.01.2017;21;30;19955.50
06.01.2017;21;45;19954.50
06.01.2017;22;0;19596.20
06.01.2017;22;15;19671.10
06.01.2017;22;30;19383.60
06.01.2017;22;45;19228.70
06.01.2017;23;0;18916.20
06.01.2017;23;15;18680.30
06.01.2017;23;30;18431.80
06.01.2017;23;45;17908.90
06.01.2017;24;0;17902.70
07.01.2017;0;15;17485.70
07.01.2017;0;30;17232.90
07.01.2017;0;45;16999.10
07.01.2017;1;0;16842.20
07.01.2017;1;15;16779.90
07.01.2017;1;30;16712.60
07.01.2017;1;45;16471.60
07.01.2017;2;0;16450.20
07.01.2017;2;15;16410.10
07.01.2017;2;30;16380.70
07.01.2017;2;45;16367.60
07.01.2017;3;0;16338.10
07.01.2017;3;15;16223.10
07.01.2017;3;30;16153.00
07.01.2017;3;45;16242.00
07.01.2017;4;0;16235.70
07.01.2017;4;15;16317.80
07.01.2017;4;30;16185.30
07.01.2017;4;45;16328.60
07.01.2017;5;0;16414.60
07.01.2017;5;15;16564.60
07.01.2017;5;30;16669.20
07.01.2017;5;45;16742.20
07.01.2017;6;0;16955.90
07.01.2017;6;15;17409.50
07.01.2017;6;30;17655.90
07.01.2017;6;45;17913.50
07.01.2017;7;0;18348.70
07.01.2017;7;15;18528.90
07.01.2017;7;30;18542.90
07.01.2017;7;45;18585.00
07.01.2017;8;0;18791.20
07.01.2017;8;15;19267.80
07.01.2017;8;30;19466.80
07.01.2017;8;45;20033.00
07.01.2017;9;0;20266.20
07.01.2017;9;15;20647.60
07.01.2017;9;30;20649.10
07.01.2017;9;45;20878.80
07.01.2017;10;0;20884.70
07.01.2017;10;15;21253.30
07.01.2017;10;30;21160.40
07.01.2017;10;45;21474.40
07.01.2017;11;0;21446.80
07.01.2017;11;15;21441.80
07.01.2017;11;30;21534.70
07.01.2017;11;45;21477.40
07.01.2017;12;0;21499.70
07.01.2017;12;15;21346.20
07.01.2017;12;30;21276.40
07.01.2017;12;45;21317.60
07.01.2017;13;0;21473.00
07.01.2017;13;15;21758.20
07.01.2017;13;30;21514.70
07.01.2017;13;45;21598.40
07.01.2017;14;0;21292.00
07.01.2017;14;15;21531.50
07.01.2017;14;30;21333.20
07.01.2017;14;45;21212.50
07.01.2017;15;0;20962.40
07.01.2017;15;15;21079.30
07.01.2017;15;30;21138.70
07.01.2017;15;45;21316.80
07.01.2017;16;0;21671.80
07.01.2017;16;15;22309.20
07.01.2017;16;30;22702.20
07.01.2017;16;45;22796.90
07.01.2017;17;0;22847.10
07.01.2017;17;15;22738.90
07.01.2017;17;30;22759.20
07.01.2017;17;45;22709.30
07.01.2017;18;0;22549.40
07.01.2017;18;15;22540.20
07.01.2017;18;30;22409.40
07.01.2017;18;45;22212.20
07.01.2017;19;0;22359.50
07.01.2017;19;15;22193.30
07.01.2017;19;30;22397.20
07.01.2017;19;45;22181.10
07.01.2017;20;0;22126.00
07.01.2017;20;15;22053.80
07.01.2017;20;30;21820.40
07.01.2017;20;45;21481.40
07.01.2017;21;0;21176.80
07.01.2017;21;15;20831.20
07.01.2017;21;30;20698.80
07.01.2017;21;45;20348.20
07.01.2017;22;0;20127.00
07.01.2017;22;15;19710.30
07.01.2017;22;30;19487.00
07.01.2017;22;45;19225.30
07.01.2017;23;0;18962.80
07.01.2017;23;15;18869.50
07.01.2017;23;30;18315.70
07.01.2017;23;45;18266.90
07.01.2017;24;0;17899.80
08.01.2017;0;15;17626.40
08.01.2017;0;30;17477.10
08.01.2017;0;45;17348.50
08.01.2017;1;0;17099.10
08.01.2017;1;15;16805.30
08.01.2017;1;30;16778.80
08.01.2017;1;45;16482.10
08.01.2017;2;0;16566.10
08.01.2017;2;15;16262.80
08.01.2017;2;30;16410.40
08.01.2017;2;45;16428.90
08.01.2017;3;0;16446.20
08.01.2017;3;15;16377.10
08.01.2017;3;30;16310.50
08.01.2017;3;45;16342.60
08.01.2017;4;0;16270.60
08.01.2017;4;15;16579.30
08.01.2017;4;30;16550.70
08.01.2017;4;45;16680.20
08.01.2017;5;0;16576.40
08.01.2017;5;15;16695.00
08.01.2017;5;30;16758.00
08.01.2017;5;45;16760.40
08.01.2017;6;0;16675.10
08.01.2017;6;15;16702.80
08.01.2017;6;30;16956.10
08.01.2017;6;45;17058.80
08.01.2017;7;0;17250.40
08.01.2017;7;15;17162.20
08.01.2017;7;30;17094.70
08.01.2017;7;45;17035.90
08.01.2017;8;0;17285.60
08.01.2017;8;15;17616.60
08.01.2017;8;30;17927.20
08.01.2017;8;45;18140.30
08.01.2017;9;0;18426.90
08.01.2017;9;15;18837.90
08.01.2017;9;30;19074.50
08.01.2017;9;45;19379.00
08.01.2017;10;0;19463.40
08.01.2017;10;15;19716.50
08.01.2017;10;30;19788.20
08.01.2017;10;45;19841.10
08.01.2017;11;0;19712.80
08.01.2017;11;15;19888.20
08.01.2017;11;30;19953.90
08.01.2017;11;45;19847.00
08.01.2017;12;0;19913.70
08.01.2017;12;15;20033.30
08.01.2017;12;30;19849.60
08.01.2017;12;45;20031.10
08.01.2017;13;0;20096.60
08.01.2017;13;15;20151.10
08.01.2017;13;30;20107.60
08.01.2017;13;45;20049.40
08.01.2017;14;0;20008.90
08.01.2017;14;15;19852.10
08.01.2017;14;30;19902.60
08.01.2017;14;45;20106.50
08.01.2017;15;0;19890.80
08.01.2017;15;15;19679.00
08.01.2017;15;30;19806.70
08.01.2017;15;45;20027.70
08.01.2017;16;0;20186.70
08.01.2017;16;15;20872.20
08.01.2017;16;30;21351.50
08.01.2017;16;45;21573.80
08.01.2017;17;0;21661.40
08.01.2017;17;15;21690.10
08.01.2017;17;30;21516.70
08.01.2017;17;45;21629.40
08.01.2017;18;0;21737.90
08.01.2017;18;15;21811.00
08.01.2017;18;30;21714.70
08.01.2017;18;45;21830.50
08.01.2017;19;0;21858.40
08.01.2017;19;15;21792.10
08.01.2017;19;30;21823.70
08.01.2017;19;45;21808.70
08.01.2017;20;0;21696.20
08.01.2017;20;15;21560.70
08.01.2017;20;30;21284.10
08.01.2017;20;45;21074.70
08.01.2017;21;0;20736.90
08.01.2017;21;15;20598.50
08.01.2017;21;30;20209.10
08.01.2017;21;45;20047.70
08.01.2017;22;0;19810.50
08.01.2017;22;15;19617.40
08.01.2017;22;30;19397.20
08.01.2017;22;45;19162.40
08.01.2017;23;0;18816.20
08.01.2017;23;15;18358.00
08.01.2017;23;30;18345.10
08.01.2017;23;45;17893.60
08.01.2017;24;0;17575.60
09.01.2017;0;15;17362.40
09.01.2017;0;30;17472.30
09.01.2017;0;45;17286.90
09.01.2017;1;0;17285.80
09.01.2017;1;15;17379.80
09.01.2017;1;30;17295.90
09.01.2017;1;45;17198.30
09.01.2017;2;0;17098.00
09.01.2017;2;15;16998.30
09.01.2017;2;30;17174.10
09.01.2017;2;45;17143.60
09.01.2017;3;0;17168.60
09.01.2017;3;15;17533.70
09.01.2017;3;30;17542.40
09.01.2017;3;45;17532.70
09.01.2017;4;0;17554.00
09.01.2017;4;15;17731.10
09.01.2017;4;30;17738.90
09.01.2017;4;45;17974.30
09.01.2017;5;0;17969.30
09.01.2017;5;15;18444.90
09.01.2017;5;30;18527.80
09.01.2017;5;45;18955.40
09.01.2017;6;0;19451.10
09.01.2017;6;15;20483.50
09.01.2017;6;30;21183.10
09.01.2017;6;45;21873.40
09.01.2017;7;0;22724.60
09.01.2017;7;15;23284.30
09.01.2017;7;30;23438.90
09.01.2017;7;45;23560.80
09.01.2017;8;0;23554.90
09.01.2017;8;15;24166.50
09.01.2017;8;30;24343.90
09.01.2017;8;45;24534.70
09.01.2017;9;0;24755.90
09.01.2017;9;15;24895.40
09.01.2017;9;30;24992.70
09.01.2017;9;45;25009.90
09.01.2017;10;0;24840.40
09.01.2017;10;15;24828.70
09.01.2017;10;30;24884.30
09.01.2017;10;45;25092.70
09.01.2017;11;0;25180.50
09.01.2017;11;15;25161.80
09.01.2017;11;30;25186.30
09.01.2017;11;45;25289.10
09.01.2017;12;0;25286.00
09.01.2017;12;15;25157.00
09.01.2017;12;30;25183.40
09.01.2017;12;45;25252.40
09.01.2017;13;0;25324.10
09.01.2017;13;15;25428.80
09.01.2017;13;30;25598.80
09.01.2017;13;45;25229.20
09.01.2017;14;0;24726.20
09.01.2017;14;15;24775.80
09.01.2017;14;30;25056.00
09.01.2017;14;45;25037.30
09.01.2017;15;0;24867.50
09.01.2017;15;15;24560.70
09.01.2017;15;30;24682.10
09.01.2017;15;45;24756.90
09.01.2017;16;0;25026.50
09.01.2017;16;15;25459.10
09.01.2017;16;30;25976.10
09.01.2017;16;45;26022.30
09.01.2017;17;0;26057.10
09.01.2017;17;15;26065.00
09.01.2017;17;30;26230.60
09.01.2017;17;45;26024.70
09.01.2017;18;0;25713.20
09.01.2017;18;15;25688.10
09.01.2017;18;30;25661.90
09.01.2017;18;45;25691.80
09.01.2017;19;0;25618.20
09.01.2017;19;15;25625.20
09.01.2017;19;30;25694.40
09.01.2017;19;45;25480.70
09.01.2017;20;0;25149.00
09.01.2017;20;15;25042.30
09.01.2017;20;30;24710.40
09.01.2017;20;45;24551.20
09.01.2017;21;0;24026.80
09.01.2017;21;15;23605.20
09.01.2017;21;30;23354.40
09.01.2017;21;45;22971.80
09.01.2017;22;0;22140.80
09.01.2017;22;15;21886.40
09.01.2017;22;30;21726.40
09.01.2017;22;45;21449.00
09.01.2017;23;0;20984.70
09.01.2017;23;15;20340.30
09.01.2017;23;30;20132.60
09.01.2017;23;45;19730.10
09.01.2017;24;0;19544.30
10.01.2017;0;15;19134.50
10.01.2017;0;30;19104.80
10.01.2017;0;45;18876.50
10.01.2017;1;0;18957.50
10.01.2017;1;15;18980.00
10.01.2017;1;30;18906.40
10.01.2017;1;45;18784.50
10.01.2017;2;0;18747.50
