Data;Godzina;Minuty;Wolumen
2013-01-02;16;30;22576.20
2013-01-02;16;45;22682.60
2013-01-02;17;0;22696.50
2013-01-02;17;15;22727.00
2013-01-02;17;30;22644.10
2013-01-02;17;45;22517.40
2013-01-02;18;0;22392.90
2013-01-02;18;15;22128.50
2013-01-02;18;30;22398.70
2013-01-02;18;45;22223.10
2013-01-02;19;0;22257.10
2013-01-02;19;15;22034.40
2013-01-02;19;30;22143.10
2013-01-02;19;45;21960.80
2013-01-02;20;0;22044.90
2013-01-02;20;15;21835.20
2013-01-02;20;30;21614.90
2013-01-02;20;45;21524.30
2013-01-02;21;0;20956.20
2013-01-02;21;15;20753.20
2013-01-02;21;30;20238.20
2013-01-02;21;45;19939.00
2013-01-02;22;0;19263.60
2013-01-02;22;15;19072.40
2013-01-02;22;30;18695.00
2013-01-02;22;45;18188.80
2013-01-02;23;0;17882.90
2013-01-02;23;15;17400.70
2013-01-02;23;30;17169.20
2013-01-02;23;45;16670.10
2013-01-02;24;0;16690.20
2013-01-03;0;15;16548.30
2013-01-03;0;30;16614.20
2013-01-03;0;45;16246.10
2013-01-03;1;0;16290.50
2013-01-03;1;15;16048.50
2013-01-03;1;30;16053.10
2013-01-03;1;45;15971.70
2013-01-03;2;0;15799.80
2013-01-03;2;15;15704.70
2013-01-03;2;30;15683.80
2013-01-03;2;45;15734.10
2013-01-03;3;0;15675.30
2013-01-03;3;15;15666.80
2013-01-03;3;30;15514.70
2013-01-03;3;45;15790.00
2013-01-03;4;0;15714.30
2013-01-03;4;15;15863.00
2013-01-03;4;30;15749.30
2013-01-03;4;45;15840.80
2013-01-03;5;0;15899.30
2013-01-03;5;15;16173.60
2013-01-03;5;30;16233.40
2013-01-03;5;45;16574.50
2013-01-03;6;0;17198.10
2013-01-03;6;15;17512.40
2013-01-03;6;30;18236.60
2013-01-03;6;45;18722.00
2013-01-03;7;0;19446.50
2013-01-03;7;15;19916.00
2013-01-03;7;30;20061.10
2013-01-03;7;45;19931.50
2013-01-03;8;0;20234.90
2013-01-03;8;15;20581.90
2013-01-03;8;30;20603.50
2013-01-03;8;45;20905.40
2013-01-03;9;0;20931.00
2013-01-03;9;15;21078.10
2013-01-03;9;30;21188.70
2013-01-03;9;45;21152.20
2013-01-03;10;0;21310.20
2013-01-03;10;15;21029.00
2013-01-03;10;30;21385.10
2013-01-03;10;45;21608.00
2013-01-03;11;0;21604.10
2013-01-03;11;15;21607.00
2013-01-03;11;30;21593.40
2013-01-03;11;45;21786.60
2013-01-03;12;0;21844.40
2013-01-03;12;15;21860.10
2013-01-03;12;30;21850.60
2013-01-03;12;45;21834.70
2013-01-03;13;0;21900.90
2013-01-03;13;15;22291.90
2013-01-03;13;30;22196.90
2013-01-03;13;45;22090.50
2013-01-03;14;0;21665.80
2013-01-03;14;15;21940.30
2013-01-03;14;30;21859.00
2013-01-03;14;45;21870.40
2013-01-03;15;0;21869.30
2013-01-03;15;15;21836.80
2013-01-03;15;30;21885.10
2013-01-03;15;45;22196.70
2013-01-03;16;0;22636.70
2013-01-03;16;15;23092.80
2013-01-03;16;30;23200.80
2013-01-03;16;45;23235.60
2013-01-03;17;0;23320.30
2013-01-03;17;15;23168.00
2013-01-03;17;30;23252.00
2013-01-03;17;45;23072.20
2013-01-03;18;0;22805.00
2013-01-03;18;15;22685.50
2013-01-03;18;30;22761.10
2013-01-03;18;45;22709.40
2013-01-03;19;0;22493.60
2013-01-03;19;15;22602.40
2013-01-03;19;30;22627.00
2013-01-03;19;45;22544.30
2013-01-03;20;0;22261.60
2013-01-03;20;15;22191.10
2013-01-03;20;30;21832.20
2013-01-03;20;45;21604.80
2013-01-03;21;0;21206.10
2013-01-03;21;15;20756.70
2013-01-03;21;30;20496.00
2013-01-03;21;45;19918.30
2013-01-03;22;0;19365.80
2013-01-03;22;15;19248.40
2013-01-03;22;30;18747.20
2013-01-03;22;45;18454.90
2013-01-03;23;0;17958.40
2013-01-03;23;15;17571.20
2013-01-03;23;30;17296.00
2013-01-03;23;45;16859.10
2013-01-03;24;0;16574.30
2013-01-04;0;15;16312.30
2013-01-04;0;30;16255.40
2013-01-04;0;45;16056.60
2013-01-04;1;0;16267.00
2013-01-04;1;15;16363.60
2013-01-04;1;30;16497.80
2013-01-04;1;45;16505.20
2013-01-04;2;0;16378.10
2013-01-04;2;15;16298.30
2013-01-04;2;30;16395.90
2013-01-04;2;45;16262.90
2013-01-04;3;0;16221.80
2013-01-04;3;15;16216.30
2013-01-04;3;30;16273.80
2013-01-04;3;45;16174.10
2013-01-04;4;0;16455.90
2013-01-04;4;15;16382.70
2013-01-04;4;30;16525.70
2013-01-04;4;45;16584.10
2013-01-04;5;0;16589.90
2013-01-04;5;15;16803.20
2013-01-04;5;30;16753.40
2013-01-04;5;45;16988.20
2013-01-04;6;0;17248.30
2013-01-04;6;15;17808.30
2013-01-04;6;30;18326.20
2013-01-04;6;45;18834.00
2013-01-04;7;0;19473.80
2013-01-04;7;15;20078.80
2013-01-04;7;30;20189.00
2013-01-04;7;45;20210.10
2013-01-04;8;0;20317.40
2013-01-04;8;15;20627.10
2013-01-04;8;30;20781.80
2013-01-04;8;45;20901.70
2013-01-04;9;0;20966.50
2013-01-04;9;15;21066.80
2013-01-04;9;30;21121.30
2013-01-04;9;45;21219.20
2013-01-04;10;0;21193.90
2013-01-04;10;15;21168.60
2013-01-04;10;30;21257.70
2013-01-04;10;45;21297.20
2013-01-04;11;0;21609.30
2013-01-04;11;15;21562.00
2013-01-04;11;30;21618.90
2013-01-04;11;45;21523.10
2013-01-04;12;0;21460.90
2013-01-04;12;15;21733.10
2013-01-04;12;30;21699.90
2013-01-04;12;45;21576.80
2013-01-04;13;0;21637.70
2013-01-04;13;15;21793.00
2013-01-04;13;30;21786.30
2013-01-04;13;45;21601.60
2013-01-04;14;0;21501.20
2013-01-04;14;15;21677.70
2013-01-04;14;30;21819.50
2013-01-04;14;45;21726.60
2013-01-04;15;0;21680.00
2013-01-04;15;15;21568.90
2013-01-04;15;30;21777.50
2013-01-04;15;45;21851.30
2013-01-04;16;0;22445.10
2013-01-04;16;15;22881.90
2013-01-04;16;30;23161.70
2013-01-04;16;45;23268.20
2013-01-04;17;0;23164.40
2013-01-04;17;15;23139.30
2013-01-04;17;30;22988.00
2013-01-04;17;45;22941.30
2013-01-04;18;0;22774.80
2013-01-04;18;15;22760.40
2013-01-04;18;30;22658.00
2013-01-04;18;45;22746.70
2013-01-04;19;0;22658.40
2013-01-04;19;15;22577.00
2013-01-04;19;30;22664.50
2013-01-04;19;45;22550.00
2013-01-04;20;0;22334.90
2013-01-04;20;15;22123.10
2013-01-04;20;30;21775.20
2013-01-04;20;45;21642.10
2013-01-04;21;0;21343.60
2013-01-04;21;15;20839.20
2013-01-04;21;30;20457.50
2013-01-04;21;45;19977.60
2013-01-04;22;0;19593.90
2013-01-04;22;15;19374.60
2013-01-04;22;30;19037.80
2013-01-04;22;45;18601.90
2013-01-04;23;0;18269.30
2013-01-04;23;15;17913.30
2013-01-04;23;30;17600.30
2013-01-04;23;45;17290.10
2013-01-04;24;0;16860.60
2013-01-05;0;15;16534.50
2013-01-05;0;30;16219.30
2013-01-05;0;45;16225.40
2013-01-05;1;0;15874.30
2013-01-05;1;15;15841.10
2013-01-05;1;30;15814.80
2013-01-05;1;45;15704.30
2013-01-05;2;0;15592.40
2013-01-05;2;15;15520.00
2013-01-05;2;30;15476.10
2013-01-05;2;45;15451.90
2013-01-05;3;0;15448.30
2013-01-05;3;15;15428.80
2013-01-05;3;30;15338.30
2013-01-05;3;45;15336.50
2013-01-05;4;0;15272.20
2013-01-05;4;15;15413.20
2013-01-05;4;30;15317.80
2013-01-05;4;45;15585.10
2013-01-05;5;0;15468.70
2013-01-05;5;15;15696.10
2013-01-05;5;30;15482.60
2013-01-05;5;45;15672.60
2013-01-05;6;0;15604.60
2013-01-05;6;15;16020.60
2013-01-05;6;30;16400.60
2013-01-05;6;45;16483.90
2013-01-05;7;0;16735.00
2013-01-05;7;15;16852.40
2013-01-05;7;30;16702.30
2013-01-05;7;45;16791.20
2013-01-05;8;0;17162.00
2013-01-05;8;15;16981.50
2013-01-05;8;30;17473.30
2013-01-05;8;45;17547.90
2013-01-05;9;0;17991.60
2013-01-05;9;15;18031.00
2013-01-05;9;30;18400.70
2013-01-05;9;45;18643.50
2013-01-05;10;0;18696.90
2013-01-05;10;15;18785.00
2013-01-05;10;30;19011.70
2013-01-05;10;45;19214.80
2013-01-05;11;0;19252.30
2013-01-05;11;15;19318.50
2013-01-05;11;30;19390.10
2013-01-05;11;45;19554.50
2013-01-05;12;0;19580.00
2013-01-05;12;15;19448.10
2013-01-05;12;30;19579.70
2013-01-05;12;45;19434.80
2013-01-05;13;0;19509.90
2013-01-05;13;15;19810.90
2013-01-05;13;30;19766.00
2013-01-05;13;45;19684.30
2013-01-05;14;0;19491.00
2013-01-05;14;15;19508.50
2013-01-05;14;30;19437.00
2013-01-05;14;45;19494.70
2013-01-05;15;0;19475.50
2013-01-05;15;15;19352.70
2013-01-05;15;30;19487.40
2013-01-05;15;45;19519.70
2013-01-05;16;0;20112.60
2013-01-05;16;15;20635.10
2013-01-05;16;30;20998.30
2013-01-05;16;45;21131.90
2013-01-05;17;0;21128.20
2013-01-05;17;15;21080.90
2013-01-05;17;30;21017.10
2013-01-05;17;45;21096.10
2013-01-05;18;0;20885.20
2013-01-05;18;15;20920.00
2013-01-05;18;30;20801.20
2013-01-05;18;45;20809.70
2013-01-05;19;0;20687.50
2013-01-05;19;15;20585.50
2013-01-05;19;30;20706.50
2013-01-05;19;45;20500.80
2013-01-05;20;0;20368.30
2013-01-05;20;15;20279.10
2013-01-05;20;30;19944.90
2013-01-05;20;45;19725.40
2013-01-05;21;0;19343.40
2013-01-05;21;15;19061.50
2013-01-05;21;30;18966.30
2013-01-05;21;45;18505.90
2013-01-05;22;0;18123.30
2013-01-05;22;15;17965.80
2013-01-05;22;30;17732.30
2013-01-05;22;45;17509.70
2013-01-05;23;0;17186.60
2013-01-05;23;15;16824.00
2013-01-05;23;30;16453.80
2013-01-05;23;45;16139.20
2013-01-05;24;0;15831.20
2013-01-06;0;15;15461.60
2013-01-06;0;30;15264.50
2013-01-06;0;45;14913.90
2013-01-06;1;0;14859.20
2013-01-06;1;15;14609.60
2013-01-06;1;30;14416.60
2013-01-06;1;45;14290.50
2013-01-06;2;0;14028.40
2013-01-06;2;15;14229.60
2013-01-06;2;30;14061.50
2013-01-06;2;45;14152.00
2013-01-06;3;0;14034.30
2013-01-06;3;15;14194.30
2013-01-06;3;30;14000.10
2013-01-06;3;45;14105.70
2013-01-06;4;0;14171.40
2013-01-06;4;15;14112.70
2013-01-06;4;30;14065.60
2013-01-06;4;45;14109.50
2013-01-06;5;0;14071.80
2013-01-06;5;15;14172.90
2013-01-06;5;30;14035.70
2013-01-06;5;45;14031.40
2013-01-06;6;0;14026.40
2013-01-06;6;15;14140.80
2013-01-06;6;30;14182.10
2013-01-06;6;45;14341.80
2013-01-06;7;0;14452.30
2013-01-06;7;15;14558.80
2013-01-06;7;30;14224.10
2013-01-06;7;45;14265.50
2013-01-06;8;0;14355.10
2013-01-06;8;15;14512.10
2013-01-06;8;30;14728.00
2013-01-06;8;45;14552.00
2013-01-06;9;0;14988.10
2013-01-06;9;15;15258.00
2013-01-06;9;30;15455.30
2013-01-06;9;45;15482.70
2013-01-06;10;0;15753.90
2013-01-06;10;15;16023.30
2013-01-06;10;30;16113.50
2013-01-06;10;45;16313.90
2013-01-06;11;0;16400.00
2013-01-06;11;15;16546.80
2013-01-06;11;30;16750.40
2013-01-06;11;45;16835.20
2013-01-06;12;0;16831.90
2013-01-06;12;15;16913.60
2013-01-06;12;30;16965.50
2013-01-06;12;45;17091.20
2013-01-06;13;0;17115.40
2013-01-06;13;15;17525.60
2013-01-06;13;30;17413.30
2013-01-06;13;45;17377.70
2013-01-06;14;0;17177.70
2013-01-06;14;15;17303.30
2013-01-06;14;30;17159.20
2013-01-06;14;45;17210.10
2013-01-06;15;0;16999.20
2013-01-06;15;15;16947.00
2013-01-06;15;30;16980.50
2013-01-06;15;45;17263.80
2013-01-06;16;0;17608.80
2013-01-06;16;15;18189.70
2013-01-06;16;30;18497.50
2013-01-06;16;45;18646.70
2013-01-06;17;0;18689.60
2013-01-06;17;15;18761.70
2013-01-06;17;30;18845.60
2013-01-06;17;45;18896.50
2013-01-06;18;0;18893.30
2013-01-06;18;15;18902.40
2013-01-06;18;30;18930.80
2013-01-06;18;45;19021.90
2013-01-06;19;0;19061.60
2013-01-06;19;15;19072.90
2013-01-06;19;30;19287.00
2013-01-06;19;45;19056.20
2013-01-06;20;0;19000.60
2013-01-06;20;15;18885.60
2013-01-06;20;30;18602.30
2013-01-06;20;45;18477.20
2013-01-06;21;0;18243.10
2013-01-06;21;15;18059.70
2013-01-06;21;30;17995.70
2013-01-06;21;45;17488.20
2013-01-06;22;0;17191.20
2013-01-06;22;15;17169.90
2013-01-06;22;30;16878.50
2013-01-06;22;45;16710.70
2013-01-06;23;0;16427.10
2013-01-06;23;15;15999.40
2013-01-06;23;30;15614.20
2013-01-06;23;45;15372.70
2013-01-06;24;0;15063.90
2013-01-07;0;15;14777.80
2013-01-07;0;30;14688.30
2013-01-07;0;45;14450.00
2013-01-07;1;0;14490.50
2013-01-07;1;15;14375.00
2013-01-07;1;30;14211.50
2013-01-07;1;45;14187.70
2013-01-07;2;0;14211.70
2013-01-07;2;15;14198.70
2013-01-07;2;30;14082.80
2013-01-07;2;45;14230.10
2013-01-07;3;0;14292.00
2013-01-07;3;15;14276.90
2013-01-07;3;30;14376.30
2013-01-07;3;45;14296.90
2013-01-07;4;0;14470.40
2013-01-07;4;15;14657.60
2013-01-07;4;30;14684.20
2013-01-07;4;45;14909.60
2013-01-07;5;0;15100.10
2013-01-07;5;15;15361.90
2013-01-07;5;30;15623.40
2013-01-07;5;45;15961.60
2013-01-07;6;0;16833.00
2013-01-07;6;15;17710.40
2013-01-07;6;30;18433.50
2013-01-07;6;45;19063.60
2013-01-07;7;0;19936.00
2013-01-07;7;15;20783.00
2013-01-07;7;30;20855.50
2013-01-07;7;45;20821.50
2013-01-07;8;0;20823.10
2013-01-07;8;15;21334.40
2013-01-07;8;30;21460.60
2013-01-07;8;45;21640.80
2013-01-07;9;0;21912.30
2013-01-07;9;15;22029.00
2013-01-07;9;30;22211.30
2013-01-07;9;45;22244.70
2013-01-07;10;0;21952.30
2013-01-07;10;15;21934.70
2013-01-07;10;30;22146.70
2013-01-07;10;45;22320.50
2013-01-07;11;0;22359.10
2013-01-07;11;15;22407.40
2013-01-07;11;30;22489.20
2013-01-07;11;45;22352.10
2013-01-07;12;0;22457.30
2013-01-07;12;15;22414.50
2013-01-07;12;30;22394.60
2013-01-07;12;45;22494.00
2013-01-07;13;0;22522.80
2013-01-07;13;15;22952.40
2013-01-07;13;30;22765.50
2013-01-07;13;45;22562.10
2013-01-07;14;0;22246.10
2013-01-07;14;15;22404.40
2013-01-07;14;30;22610.10
2013-01-07;14;45;22586.40
2013-01-07;15;0;22322.20
2013-01-07;15;15;22184.50
2013-01-07;15;30;22422.20
2013-01-07;15;45;22601.40
2013-01-07;16;0;22834.50
2013-01-07;16;15;23320.60
2013-01-07;16;30;23693.70
2013-01-07;16;45;23909.00
2013-01-07;17;0;23906.20
2013-01-07;17;15;23879.00
2013-01-07;17;30;23800.90
2013-01-07;17;45;23696.30
2013-01-07;18;0;23496.70
2013-01-07;18;15;23365.40
2013-01-07;18;30;23530.00
2013-01-07;18;45;23536.40
2013-01-07;19;0;23423.90
2013-01-07;19;15;23480.40
2013-01-07;19;30;23437.30
2013-01-07;19;45;23377.80
2013-01-07;20;0;23150.90
2013-01-07;20;15;22846.60
2013-01-07;20;30;22714.70
2013-01-07;20;45;22690.00
2013-01-07;21;0;22131.70
2013-01-07;21;15;21750.60
2013-01-07;21;30;21350.30
2013-01-07;21;45;20824.10
2013-01-07;22;0;20131.30
2013-01-07;22;15;19732.20
2013-01-07;22;30;19733.70
2013-01-07;22;45;19424.50
2013-01-07;23;0;18955.50
2013-01-07;23;15;18509.10
2013-01-07;23;30;18098.20
2013-01-07;23;45;17699.80
2013-01-07;24;0;17548.60
2013-01-08;0;15;17293.10
2013-01-08;0;30;17003.80
2013-01-08;0;45;16774.30
2013-01-08;1;0;16634.70
2013-01-08;1;15;16484.70
2013-01-08;1;30;16513.90
2013-01-08;1;45;16526.30
2013-01-08;2;0;16375.60
2013-01-08;2;15;16493.70
2013-01-08;2;30;16506.90
2013-01-08;2;45;16566.40
2013-01-08;3;0;16609.40
2013-01-08;3;15;16615.50
2013-01-08;3;30;16699.60
2013-01-08;3;45;16606.20
2013-01-08;4;0;16635.50
2013-01-08;4;15;16898.20
2013-01-08;4;30;16902.60
2013-01-08;4;45;17075.40
2013-01-08;5;0;17075.90
2013-01-08;5;15;17432.90
2013-01-08;5;30;17538.70
2013-01-08;5;45;17914.40
2013-01-08;6;0;18226.30
2013-01-08;6;15;18911.70
2013-01-08;6;30;19515.60
2013-01-08;6;45;20158.70
2013-01-08;7;0;20856.80
2013-01-08;7;15;21322.90
2013-01-08;7;30;21465.50
2013-01-08;7;45;21436.90
2013-01-08;8;0;21571.60
2013-01-08;8;15;21924.80
2013-01-08;8;30;22038.30
2013-01-08;8;45;22199.50
2013-01-08;9;0;22196.60
2013-01-08;9;15;22264.80
2013-01-08;9;30;22406.90
2013-01-08;9;45;22522.80
2013-01-08;10;0;22365.70
2013-01-08;10;15;22238.20
2013-01-08;10;30;22417.90
2013-01-08;10;45;22568.80
2013-01-08;11;0;22616.90
2013-01-08;11;15;22637.80
2013-01-08;11;30;22690.50
2013-01-08;11;45;22650.80
2013-01-08;12;0;22565.40
2013-01-08;12;15;22582.20
2013-01-08;12;30;22661.90
2013-01-08;12;45;22691.10
2013-01-08;13;0;22844.40
2013-01-08;13;15;23124.30
2013-01-08;13;30;22928.90
2013-01-08;13;45;22679.20
2013-01-08;14;0;22476.60
2013-01-08;14;15;22601.60
2013-01-08;14;30;22655.80
2013-01-08;14;45;22663.40
2013-01-08;15;0;22549.90
2013-01-08;15;15;22447.50
2013-01-08;15;30;22503.40
2013-01-08;15;45;22715.60
2013-01-08;16;0;23095.10
2013-01-08;16;15;23554.10
2013-01-08;16;30;24107.00
2013-01-08;16;45;24157.80
2013-01-08;17;0;24275.10
2013-01-08;17;15;24072.50
2013-01-08;17;30;24161.90
2013-01-08;17;45;24006.50
2013-01-08;18;0;23922.60
2013-01-08;18;15;23595.70
2013-01-08;18;30;23704.30
2013-01-08;18;45;23750.00
2013-01-08;19;0;23704.00
2013-01-08;19;15;23729.60
2013-01-08;19;30;23666.40
2013-01-08;19;45;23510.60
2013-01-08;20;0;23414.10
2013-01-08;20;15;23233.10
2013-01-08;20;30;23159.10
2013-01-08;20;45;22664.70
2013-01-08;21;0;22322.40
2013-01-08;21;15;22052.60
2013-01-08;21;30;21647.30
2013-01-08;21;45;21145.90
2013-01-08;22;0;20533.40
2013-01-08;22;15;20169.40
2013-01-08;22;30;19903.40
2013-01-08;22;45;19636.40
2013-01-08;23;0;19202.10
2013-01-08;23;15;18793.50
2013-01-08;23;30;18305.00
2013-01-08;23;45;18084.10
2013-01-08;24;0;17740.50
2013-01-09;0;15;17490.20
2013-01-09;0;30;17443.10
2013-01-09;0;45;17052.70
2013-01-09;1;0;16936.00
2013-01-09;1;15;16788.60
2013-01-09;1;30;16604.20
2013-01-09;1;45;16615.20
2013-01-09;2;0;16398.00
2013-01-09;2;15;16266.20
2013-01-09;2;30;16434.00
2013-01-09;2;45;16239.40
2013-01-09;3;0;16341.80
2013-01-09;3;15;16167.50
2013-01-09;3;30;16174.20
2013-01-09;3;45;16245.70
2013-01-09;4;0;16386.70
2013-01-09;4;15;16464.60
2013-01-09;4;30;16300.10
2013-01-09;4;45;16477.00
2013-01-09;5;0;16659.40
2013-01-09;5;15;16906.00
2013-01-09;5;30;17126.30
2013-01-09;5;45;17340.00
2013-01-09;6;0;18198.30
2013-01-09;6;15;18964.10
2013-01-09;6;30;19606.00
2013-01-09;6;45;20210.40
2013-01-09;7;0;20856.90
2013-01-09;7;15;21336.80
2013-01-09;7;30;21512.80
2013-01-09;7;45;21378.80
2013-01-09;8;0;21533.10
2013-01-09;8;15;21836.40
2013-01-09;8;30;22035.10
2013-01-09;8;45;22093.30
2013-01-09;9;0;22264.90
2013-01-09;9;15;22207.90
2013-01-09;9;30;22383.90
2013-01-09;9;45;22279.00
2013-01-09;10;0;22341.00
2013-01-09;10;15;22190.20
2013-01-09;10;30;22295.30
2013-01-09;10;45;22443.20
2013-01-09;11;0;22517.70
2013-01-09;11;15;22545.40
2013-01-09;11;30;22548.40
2013-01-09;11;45;22432.50
2013-01-09;12;0;22607.70
2013-01-09;12;15;22642.00
2013-01-09;12;30;22612.20
2013-01-09;12;45;22581.40
2013-01-09;13;0;22736.80
2013-01-09;13;15;23042.10
2013-01-09;13;30;22878.60
2013-01-09;13;45;22555.90
2013-01-09;14;0;22212.30
2013-01-09;14;15;22395.60
2013-01-09;14;30;22623.80
2013-01-09;14;45;22456.80
2013-01-09;15;0;22450.60
2013-01-09;15;15;22318.50
2013-01-09;15;30;22456.80
2013-01-09;15;45;22582.00
2013-01-09;16;0;22833.10
2013-01-09;16;15;23375.40
2013-01-09;16;30;23775.90
2013-01-09;16;45;23842.90
2013-01-09;17;0;24004.50
2013-01-09;17;15;23916.70
2013-01-09;17;30;23845.70
2013-01-09;17;45;23698.30
2013-01-09;18;0;23616.10
2013-01-09;18;15;23439.00
2013-01-09;18;30;23536.70
2013-01-09;18;45;23493.20
2013-01-09;19;0;23450.60
2013-01-09;19;15;23423.60
2013-01-09;19;30;23463.10
2013-01-09;19;45;23339.80
2013-01-09;20;0;23179.50
2013-01-09;20;15;22861.90
2013-01-09;20;30;22777.90
2013-01-09;20;45;22517.00
2013-01-09;21;0;22044.40
2013-01-09;21;15;21842.70
2013-01-09;21;30;21407.80
2013-01-09;21;45;20956.00
2013-01-09;22;0;20445.60
2013-01-09;22;15;20139.30
2013-01-09;22;30;19762.60
2013-01-09;22;45;19421.90
2013-01-09;23;0;18859.20
2013-01-09;23;15;18426.70
2013-01-09;23;30;18110.80
2013-01-09;23;45;17774.60
2013-01-09;24;0;17462.00
2013-01-10;0;15;17158.90
2013-01-10;0;30;17076.70
2013-01-10;0;45;17108.10
2013-01-10;1;0;17080.60
2013-01-10;1;15;16898.30
2013-01-10;1;30;16945.20
2013-01-10;1;45;16823.10
2013-01-10;2;0;16748.40
